follower,following
61158706,327254956
61158706,15315506
61158706,23541571
61158706,168767461
61158706,61778311
61158706,91451288
61158706,69345925
61158706,388577434
61158706,28288223
61158706,381451618
61158706,339943969
61158706,296242468
61158706,293675714
61158706,156076078
61158706,16557902
61158706,15175937
61158706,352162147
61158706,369629138
61158706,112915037
61158706,19904185
61158706,150884009
61158706,351092905
61158706,39203569
61158706,373727266
61158706,252102135
61158706,6133472
612473,331658004
612473,235180806
612473,74265849
612473,47854857
612473,621533
612473,21642976
612473,42501345
612473,104585489
612473,166712218
612473,146449017
612473,19811190
612473,329600057
612473,92771309
612473,742143
612473,198494684
612473,115430599
612473,95428712
612473,250651231
612473,19281401
612473,34929990
612473,263160998
612473,52000483
612473,192318065
612473,205257492
612473,49492585
612473,19294743
612473,209584092
612473,14191254
612473,8170292
612473,164827760
612473,314553133
612473,20543416
612473,116798290
612473,127790650
612473,5402612
612473,399933
612473,466660174
612473,43996908
612473,69860260
612473,111310036
612473,142614009
612473,621523
612473,47069130
612473,106118793
612473,265902729
612473,47646874
612473,15944663
612473,135162675
612473,21910500
612473,146513211
612473,19874960
612473,259288589
612473,14154272
612473,104615636
612473,442782547
612473,97170019
612473,130104942
612473,76635157
612473,41351472
612473,26514893
612473,243630696
612473,44638576
612473,296319355
612473,7589572
612473,157044469
612473,108352527
612473,19580783
612473,42866071
612473,14157134
612473,132195390
612473,492285158
612473,507513268
612473,27617013
612473,264224758
612473,125656811
612473,197401382
612473,265398605
61311054,33919097
61311054,15481397
61311054,16004778
61311054,24539960
61311054,16691610
61311054,16329428
61311054,24447495
61311054,14469246
61311054,111057593
61311054,16672738
61311054,28363255
61311054,57769060
61311054,18792823
61311054,15287889
61311054,27043036
61311054,14836957
61311054,19613618
61311054,70772762
61311054,16280307
61311054,192423161
61311054,124552637
61311054,61361446
61311054,16188435
61311054,54680316
61311054,15565871
61311054,79355133
61311054,38023851
61311054,42712551
61311054,13776202
61311054,16840742
61311054,24949986
61311054,34353311
61311054,37378109
61311054,17619838
61311054,30179540
61311054,21204424
61311054,15247902
61311054,137762042
61311054,18143445
61311054,190254801
61311054,68751119
61311054,334217911
61311054,52489045
61311054,29533547
61311054,23126128
61311054,69425579
61311054,17629425
61311054,172834226
61311054,14775759
61311054,94209915
61311054,171536167
61311054,17514171
61311054,17820571
61311054,26288477
61311054,18026608
61311054,33689637
61311054,54307612
61311054,18066659
61311054,15773559
61311054,59460181
61311054,39885001
61311054,17882897
61311054,20064449
61311054,18767931
61311054,16974303
61311054,28563556
61311054,44389584
61311054,21009257
61311054,14237257
61311054,48770405
61311054,25435742
61311054,110775353
61311054,14387295
61311054,1451811
61311054,15468275
61311054,18959241
61311054,21116838
61311054,15257384
61311054,23588925
61311054,54455107
61311054,41445608
61311054,257905617
61311054,28609947
61311054,69391440
61311054,115361739
61311054,72450811
61311054,40300612
61311054,44050341
61311054,48445475
61311054,41286559
61311054,43357258
61311054,22847045
61311054,23554196
61311054,36737170
61311054,14504275
61311054,28367267
61311054,23868599
61311054,22294967
61311054,14589771
61311054,20169482
61311054,78514233
61311054,135549198
61311054,31596115
61311054,55745414
61311054,84346772
61311054,41865979
61311054,24886144
61311054,25516654
61311054,137454975
61311054,43346568
61311054,10668082
61311054,16279105
61311054,30298209
61311054,35878642
61311054,15652889
61311054,25354531
61311054,127697487
61311054,63646269
61311054,70434326
61311054,17024790
61311054,47481061
61311054,19720440
61311054,18634336
61311054,50036579
61311054,18979370
61311054,27074856
61311054,69019134
61311054,24806599
61311054,35712234
61311054,43926213
61311054,34312227
61311054,82989353
61311054,32736004
61311054,19514039
61311054,20475670
61311054,82681495
61311054,64902044
61311054,15980434
61311054,36207902
61311054,69724996
61311054,30039324
61311054,25326140
61311054,90777425
61311054,74175429
61311054,42917699
61311054,15131310
61311054,46573715
61311054,19362061
61311054,39592492
613313,41907222
613313,14471133
613313,19772827
613313,23110087
613313,34260638
613313,18840531
613313,696163
613313,344059195
613313,19394186
613313,74782622
613313,15285444
613313,22027186
613313,24585498
613313,34232690
613313,617423
613313,436383288
613313,61147653
613313,175947373
613313,164220772
613313,107412282
613313,15387870
613313,14612743
613313,16994322
613313,234062645
613313,389380307
613313,525392721
613313,92724978
613313,23487429
613313,18793906
613313,112296194
613313,25491442
613313,224631096
613313,33540121
613313,434991405
613313,164246722
613313,14213416
613313,75283712
613313,26025129
613313,17577445
613313,24852559
613313,14968695
613313,14702949
613313,20108996
613313,235117387
613313,9844372
613313,15862848
613313,42092597
613313,128704224
613313,37243409
613313,7826472
613313,18797038
613313,76777237
613313,14529025
613313,20587987
613313,21358559
613313,8033482
613313,18396537
613313,17521796
613313,26641462
613313,15078306
613313,25598419
613313,15688048
613313,82488357
613313,14183255
613313,17872874
613313,22814809
613313,30957246
613313,16792453
613313,34542541
613313,24583
613313,525268196
613313,39680464
613313,57572404
613313,6066602
613313,21087744
613313,53459595
613313,127024694
613313,113434348
613313,246915368
613313,14248719
613313,391891226
613313,19001875
613313,21378183
613313,16905553
613313,46346835
613313,32881068
613313,24807616
613313,22981846
613313,171550741
613313,49272748
613313,26155776
613313,145171509
613313,18887526
613313,18794066
6165372,40519997
6165372,140206643
6165372,16978136
6165372,16925486
6165372,18531417
6165372,96137094
6165372,17365270
6165372,280362565
6165372,1652541
6165372,78427473
6165372,14691709
6165372,7696162
6165372,27007885
6165372,7779712
6165372,29147299
6165372,21879487
6165372,23161445
6165372,273260218
6165372,14680043
6165372,21894161
6165372,16656631
6165372,283128507
6165372,15584851
6165372,475861404
6165372,35613013
6165372,15693493
6165372,139479827
6165372,19246302
6165372,325914610
6165372,342783765
6165372,26642006
6165372,30640324
6165372,197177555
6165372,50620668
6165372,419779279
6165372,110819309
6165372,20260707
6165372,135281645
6165372,17308891
6165372,19059222
6165372,280204623
6165372,14347282
6165372,41343046
6165372,20078098
6165372,61976400
6165372,472280764
6165372,38081501
6165372,1344951
6165372,16571928
6165372,191656494
6165372,15846527
6165372,22168987
6165372,94720411
6165372,141958303
6165372,30913789
6165372,15575251
6165372,28219431
6165372,429043539
6165372,14939981
6165372,247111670
6165372,284010111
6165372,19695687
6165372,252192024
6165372,5463692
6165372,73269222
6165372,972651
6165372,382030144
6165372,55422474
6165372,618593
6165372,15416379
6165372,414236565
6165372,168537920
6165372,15059892
6165372,23713376
6165372,14353392
6165372,72918551
6165372,2869531
6165372,19993686
6165372,14112318
6165372,79797834
6165372,236647062
6165372,24391041
6165372,119405380
6165372,61687416
6165372,202282251
6165372,289518172
6165372,58485484
6165372,23371095
6165372,313245134
6165372,22412950
6165372,13416202
6165372,297078171
6165372,15711781
6165372,155660609
6165372,213847489
6165372,19725644
6165372,717313
6165372,16303106
6165372,15666380
6165372,22523624
6165372,281896160
6165372,143214227
6165372,204447380
6165372,73206956
6165372,272164322
6165372,20209459
6165372,123100479
6165372,221185711
6165372,303881441
6165372,130877595
6165372,18025557
6165372,182873573
6165372,49587343
6165372,18948541
6165372,300647948
6165372,352145373
6165372,270463226
6165372,28161405
6165372,56903665
6165372,15439395
6165372,98612568
6165372,31889758
6165372,31156984
6165372,59134143
6165372,269733697
6165372,37291805
6165372,16252002
6165372,54991635
6165372,44949890
6165372,20196258
6165372,404292149
6165372,14110996
6165372,109651157
6165372,158414847
6165372,46006331
6165372,14681605
6165372,30364057
6165372,184647530
6165372,43166813
6165372,13799922
6165372,17024025
6165372,368413536
6165372,344222674
6165372,18220175
6165372,30594807
6165372,18009561
6165372,148496087
6165372,13904152
6165372,23481572
6165372,11928542
6165372,218706907
6165372,109268977
6165372,24572071
6165372,24578634
6165372,540185565
6165372,201535098
6165372,309227612
6165372,367325897
6165372,17291262
6165372,16020435
6165372,78413
6165372,60462761
6165372,85513062
6165372,20064482
6165372,6480682
6165372,18291469
6165372,16089776
6165372,19320697
6165372,247114704
6165372,15858135
6165372,238657359
6165372,16021608
6165372,80273245
6165372,63827110
6165372,102437203
6165372,24930840
6165372,15309804
6165372,18047870
6165372,23733807
6165372,14108479
6165372,9862782
6165372,416534303
6165372,22154726
6165372,47678024
6165372,15365998
6165372,14241468
6165372,29089023
6165372,30855079
6165372,309604757
6165372,453644522
6165372,73417273
6165372,368728902
6165372,371500987
6165372,9275742
6165372,243801417
6165372,312074865
6165372,26552440
6165372,103130238
6165372,3065101
6165372,179340633
6165372,55307193
6165372,15768928
6165372,23706324
6165372,91533379
6165372,154639081
6165372,500097460
6165372,19952733
6165372,35620742
6165372,288452305
6165372,70642332
6165372,74393692
6165372,117576644
6165372,313681355
6165372,65468903
6165372,119146999
6165372,16619881
6165372,14777215
6165372,26843564
61781462,28420530
61781462,18522388
61781462,18312939
61781462,23996836
61781462,139239969
61781462,27246963
61781462,16563442
61781462,65655034
61781462,26280712
61781462,59414975
61781462,21671864
61781462,154582253
61781462,31618280
61781462,167053063
61781462,148497957
61781462,31353077
61781462,43550526
61781462,39825463
61781462,15853668
61781462,27934225
61781462,34771668
61781462,122402280
61781462,165889777
61890555,100734868
61890555,5640632
61890555,67625279
61890555,14319981
61890555,20263382
61890555,22160343
61890555,2986
61890555,18497606
61890555,37227425
61890555,20491561
61890555,18724041
61890555,14319958
61890555,375407064
61890555,16883526
61890555,27558832
61890555,21251034
61890555,243966910
61890555,32855583
61890555,295010078
61890555,15296610
61890555,22020657
61890555,17782068
61890555,43013056
61890555,144369436
61890555,17019064
61890555,14995210
61890555,21363027
61890555,9742462
61890555,83987092
61890555,117652722
61890555,186648823
61890555,14749606
61890555,8349892
61890555,97540798
61890555,218330295
61890555,10263002
61890555,116888317
623623,7668362
623623,288019271
623623,51578914
623623,15324044
623623,14126972
623623,14780571
623623,10314702
623623,217115027
623623,10796902
623623,4298461
623623,15465147
623623,16131973
623623,106646062
623623,176507184
623623,420537982
623623,79726055
623623,3551781
623623,145329562
623623,22299590
623623,24166202
623623,14130860
623623,5496642
623623,6216912
623623,291758611
623623,268907935
623623,14551043
623623,16634301
623623,22954987
623623,259471543
623623,191956971
623623,80656590
623623,57510717
623623,18026878
623623,972651
623623,755068
623623,151466572
623623,271027935
623623,6003302
623623,26093154
623623,77007853
623623,177564924
623623,15918130
623623,17346342
623623,240936932
623623,14181876
623623,10228272
623623,14531149
623623,22841103
623623,97399797
623623,25056092
623623,114284224
623623,286375309
623623,17193794
623623,239760107
623623,55932764
623623,46842641
623623,211105430
623623,8032822
623623,216622015
623623,53825477
623623,36803580
623623,177366676
623623,223483131
623623,158314925
623623,309366491
623623,47787563
623623,14922225
623623,56420799
623623,712783
623623,6704322
623623,198519537
623623,978441
623623,31572616
623623,9486332
623623,240941560
623623,95495939
623623,117175394
623623,16203661
623623,275353050
623623,52407641
623623,28234516
623623,41047618
623623,246981903
623623,17021778
623623,522854469
623623,690973
623623,17260136
623623,18435671
623623,16893966
623623,37444945
623623,63485337
623623,14248648
623623,233614469
623623,18429711
623623,282348945
623623,15578992
623623,168084831
623623,2064501
623623,7984262
623623,19832728
623623,17725506
623623,25202284
623623,54330691
623623,85923804
623623,41791341
623623,41255213
623623,86985177
623623,48717817
623623,9445662
623623,18731347
623623,20586677
623623,13922742
623623,37450513
6253282,27674040
6253282,22891211
6253282,1401881
6253282,14488353
6253282,11750202
6253282,1249881
6253282,26123649
6253282,7588892
6253282,183709371
6253282,783214
6253282,795649
6253282,14927800
6253282,9019482
6253282,4265731
6253282,12863272
6253282,17874544
6253282,821958
6253282,15062340
6253282,133031077
6253282,3191321
6253282,22915745
6253282,8285392
6253282,777925
6253282,12249
6253282,1523501
6253282,9160152
6253282,22548447
6253282,7852612
6253282,9576402
6253282,38895958
6253282,819797
62609430,134818538
62609430,15112961
62609430,48485771
62609430,61853583
62609430,146155608
62609430,319020952
62609430,18776017
62609430,352721194
62609430,121258930
62609430,488614283
62609430,26322751
62609430,241214783
62609430,422950468
62609430,15653423
62609430,24942585
62609430,25026165
62609430,19162933
62609430,3096071
62609430,286012612
62609430,374367766
62609430,164686885
62609430,309366491
62609430,396278480
62609430,507676292
62609430,309689866
62609430,15880163
62609430,347412328
62609430,415711683
62609430,72233303
62609430,286002327
62609430,70600914
62609430,470500538
62609430,306445007
62609430,23140494
62609430,43393512
62609430,61086747
62609430,28719244
62609430,127973392
62609430,155976326
62609430,144040563
62609430,5442012
62609430,36198161
62609430,307341663
62609430,153449917
62609430,382110320
62609430,14654965
62740714,19802879
62740714,11348282
62740714,16580226
62740714,14726202
62740714,273329844
62740714,50242847
62740714,18746273
62740714,33158877
62740714,119897041
62740714,86977818
62740714,238285207
62740714,15165502
62740714,15947277
62740714,63324260
62740714,194391047
62740714,104989762
62740714,18164420
62740714,21603325
62740714,193336046
62740714,132739600
62740714,26641150
62740714,36109143
62740714,15461733
62740714,776623
62740714,19789439
62740714,41147062
62740714,15165493
62740714,17384099
62740714,39832918
62740714,20060293
62740714,9535672
62740714,174083824
62740714,14091091
62740714,15473958
62740714,14807898
62740714,24858098
62740714,15500649
62740714,13764992
62740714,16029857
62740714,12685132
62740714,93579404
62740714,15402623
62759402,4096501
62759402,261551608
62759402,347462129
62759402,184659882
62759402,127599358
62759402,284738193
62759402,306096433
62759402,107143791
62759402,280387534
62759402,112009763
62759402,63051791
62759402,42081491
62759402,235386073
62759402,64011951
62759402,285805823
62759402,150206462
62759402,165842017
62759402,284098324
62759402,14523448
62759402,108408220
62759402,60891296
62759402,23440052
62759402,58166411
62759402,75743306
62759402,20432973
62759402,44345393
62759402,256019065
62759402,24446042
62759402,107540002
62759402,342836385
62759402,382180800
62759402,136595636
62759402,175561847
62759402,168407243
62759402,245278493
62759402,76299612
62759402,219361592
62759402,235689668
62759402,424199731
62759402,136305343
62759402,295035399
62759402,300648202
62759402,143834389
62759402,20383419
62759402,264146256
62759402,48275733
62759402,151835415
62759402,211119735
62759402,106052532
62759402,188297556
62759402,179125282
62759402,95052901
62759402,112403177
62759402,171984468
62759402,62151520
62759402,205503380
62759402,23816230
62759402,48988063
62759402,239172505
62759402,382264893
62759402,23325557
62759402,63077212
62759402,375164719
62759402,66147489
62759402,404760228
62759402,531775806
62759402,465052612
62759402,277944606
62759402,225900302
62759402,283095672
62759402,109248656
62759402,213969309
62759402,46403451
62759402,403744633
62759402,166209782
62759402,287090599
62759402,22305624
62759402,282484132
62759402,26718851
62759402,151023778
62759402,157627966
62759402,324151971
62759402,486045467
62759402,61682218
62759402,210957006
62759402,399690424
62759402,205413754
62759402,109957560
62759402,139553287
62759402,69830534
62759402,124717680
62759402,166078443
62759402,19441684
62759402,61472006
62759402,44737104
62759402,132641548
62759402,471287735
62759402,503197850
62759402,75296425
62759402,64991518
62759402,104935890
62759402,352947624
62759402,287606283
62759402,14224719
62759402,318553905
62759402,89991483
62759402,289042697
62759402,274547164
62759402,110121308
62759402,115520085
62759402,57011441
62759402,303366749
62759402,502900763
62759402,115072199
62759402,89781217
62759402,427723014
62759402,20262965
62759402,40837929
6297852,16395449
6297852,100475303
6297852,16856928
6297852,27067691
6297852,767
6297852,41650182
6297852,8194122
6297852,11541
6297852,267375308
6297852,14491008
6297852,13860742
6297852,73251301
6297852,31069618
6297852,463723508
6297852,390039185
6297852,5402612
6297852,61342045
6297852,142067083
6297852,6477852
6297852,6076612
6297852,23975060
6297852,58441079
6297852,34153
6297852,196936348
6297852,7177512
6297852,1468401
6297852,17474531
6297852,13260
6297852,142577969
6297852,41361671
6297852,19290953
6297852,406433383
6297852,5720842
6297852,5802762
6297852,5976992
6297852,196517809
6297852,757177
6297852,28521141
6297852,7605492
6297852,188227844
6297852,12539
6297852,163397901
6297852,6347872
6297852,18134350
6297852,16838443
6297852,19245426
6297852,20124270
6297852,15085196
6297852,643653
6297852,14752085
6297852,7804612
6297852,18630671
6297852,3823591
6297852,17336102
6297852,16475744
6297852,18393773
6297852,18522257
6297852,391413259
6297852,816653
6297852,92717138
6297852,6825792
6297852,17336372
6297852,14223960
6297852,286703
6297852,112450353
6297852,102647672
6297852,16007812
6297852,30917386
6297852,98976495
6297852,124184046
6297852,5717752
6297852,105895893
6297852,14353392
6297852,1183041
6297852,20048111
6297852,14659966
6297852,13116
6297852,7434272
6297852,25207405
6297852,313680757
6297852,15599371
6297852,48473
6297852,325633686
6297852,16960279
6297852,26203847
6297852,20305096
6297852,13496142
6297852,19530289
6297852,607793
6297852,144112800
6297852,6369272
6297852,821
6297852,14519984
6297852,49560239
6297852,151630565
6297852,14274132
6297852,86517070
6297852,14190551
6297852,163767663
6297852,209626339
6297852,20690398
6297852,15765018
6297852,788524
6297852,13234
6297852,15155752
6297852,199806376
6297852,15115549
6297852,26711120
6297852,341218443
6297852,48027925
6297852,19811190
6297852,20612033
6297852,245280998
6297852,7249822
6297852,28049003
6297852,15439395
6297852,4376851
6297852,38466098
6297852,14241468
6297852,423515296
6297852,21523946
6297852,8801942
6297852,2384071
6297852,15450660
6297852,13124
6297852,282198216
6297852,337694536
6297852,25339983
6297852,65774480
6297852,373565537
6297852,2729061
6297852,17709860
6297852,14202817
6297852,820585
6297852,681813
6297852,346124519
6297852,21125133
6297852,18605897
6297852,137818683
6297852,15875898
6297852,14276679
6297852,21702250
6297852,12695752
6297852,7975582
6297852,1113541
6297852,187512368
6297852,38993997
6297852,9207632
6297852,461736934
6297852,51023770
6297852,14751849
6297852,3564041
6297852,16284697
6297852,14100903
6297852,22151193
6297852,216447439
6297852,16181584
6297852,15425613
6297852,14415338
6297852,33547457
6297852,15644999
6297852,691353
6297852,7729552
6297852,16724050
6297852,139162440
6297852,203720267
6297852,17693063
6297852,13310912
6297852,375227971
6297852,239208063
6297852,7805842
6297852,20893862
6297852,5281191
6297852,15877164
6297852,15930616
6297852,7483632
6297852,29941998
6297852,18249263
6297852,121177901
6297852,26106275
6297852,15341629
6297852,39641657
6297852,26792275
6297852,6889982
6297852,1808381
6297852,231249505
6297852,20784548
6297852,15714547
6297852,19968983
6297852,14162628
6297852,754582
6297852,24516804
6297852,18935127
6297852,14773506
6297852,9407902
6297852,64801117
6297852,16127205
6297852,32491666
6297852,156967608
6297852,20492399
6297852,16657417
6297852,17753033
6297852,7564962
6297852,101608829
6297852,9212052
6297852,15883192
6297852,388784702
6297852,17744644
62985251,34171224
62985251,65894526
62985251,60361873
62985251,276706356
62985251,180505807
62985251,92572410
62985251,19493072
62985251,56877844
62985251,18996905
62985251,19795386
62985251,73985810
62985251,325059261
62985251,217488200
62985251,18314308
62985251,19349053
62985251,53909523
62985251,14946999
62985251,31414569
62985251,55033682
62985251,43023158
62985251,231807203
62985251,302191488
62985251,54423036
62985251,442494754
62985251,34407494
62985251,207821871
62985251,108723751
62985251,40076725
62985251,45035685
62985251,6581292
62985251,339628502
62985251,102750661
62985251,31547933
62985251,121533789
62985251,43725128
62985251,77054621
62985251,360245938
62985251,194760592
62985251,52644499
62985251,280935165
62985251,8088112
62985251,74240598
62985251,200559228
62985251,56019172
62985251,239144776
62985251,46787465
62985251,17675120
62985251,117674417
62985251,31331740
62985251,317076339
62985251,78445609
62985251,211277445
62985251,385720789
62985251,92404998
62985251,170555315
62985251,241159821
62985251,21447363
62985251,39659767
62985251,44483734
62985251,176251230
62985251,229950735
62985251,22462180
62985251,73050189
62985251,217867043
62985251,100318079
62985251,60215523
62985251,342977848
62985251,49786856
62985251,40612429
62985251,21548772
62985251,28465635
62985251,44473103
