follower,following
14165542,19987925
14112756,681333
3302,634163
12591,634163
2727051,11661
27195114,30371516
3302,60273
110588832,125851053
56736671,34386754
34163,14112756
14500681,14903310
783675,14601788
13473852,33923
14763,41553
19380307,14372143
27195114,28165335
14280313,14601788
40930287,11661
28165335,119509520
2727051,3302
15743570,14280313
14763,9779032
18912472,56736671
774280,12534
7738402,14112756
14280313,8501792
94114408,56736671
670843,12741
133002429,14165542
12830,8501792
19345378,185730540
14601788,14763
7738402,11661
41553,7738402
15506452,104048428
14280313,14544190
7695342,34163
13473852,774280
28165335,169686021
14601788,2727051
15506452,14280313
12591,16623244
14112756,774280
8501792,2727051
12741,11661
30010671,18895806
14270830,13473852
57841792,22940219
14763,19058681
41553,14544190
799212,16623244
15736190,14372143
33423,11132462
9779032,33923
646533,14763
28331519,25093616
783675,7738402
16250754,110588832
34386754,84142850
33923,670843
14334873,12830
8501792,774280
14280313,34163
119509520,26895879
646533,774280
14112756,8501792
29734071,15626465
11661,8501792
1124601,9453872
24966423,28165335
17529242,125851053
14601788,11661
681333,14112756
5382252,14601788
5382252,799212
11661,60273
14280313,12534
1540191,14112756
34386754,19987925
3302,5382252
117778179,119509520
25993,12591
14280313,7738402
646533,40930287
15626465,8501792
670843,14112756
14763,12741
8501792,681333
14903310,55309264
12591,14280313
14112756,12830
634163,169686021
11661,14601788
19345378,17529242
9085252,3302
783675,60273
14280313,41553
383909557,11661
28331519,28165335
13473852,8501792
15736190,9779032
14112756,14372143
15743570,7695342
25027806,169686021
799212,5382252
34386754,56736671
41553,61133
14334873,799212
12741,8501792
15626465,19058681
23126210,56736671
9779032,7738402
13473852,14601788
1540191,60273
54883627,30010671
18912472,14351575
1540191,7738402
19345378,34386754
19380307,15626465
30371516,169686021
41884496,34386754
57841792,24090007
3302,11132462
216383485,18912472
670843,12830
41553,33923
56736671,19987925
774280,7738402
1540191,12534
143960983,30010671
33423,61133
34386754,18912472
119509520,28165335
1540191,12830
216383485,125851053
799212,17191474
15736190,60273
114868841,14165542
94114408,84142850
7738402,34163
16250754,84142850
27195114,22940219
14112756,14334873
33923,14372143
114868841,16250754
799212,11132462
13473852,7738402
2727051,34163
15080984,12534
27195114,117778179
15626465,16186995
12534,60273
60273,33923
670843,61133
12741,17191474
12741,14733
133002429,17529242
19345378,18943058
84142850,23126210
16623244,12591
14601788,33923
383909557,774280
84142850,17529242
13473852,12830
34386754,14165542
14763,15736190
34386754,216383485
15736190,34163
16523905,19058681
383909557,14763
29213539,84142850
57841792,14903310
17191474,8501792
14733,25993
25993,12741
14733,12830
348584920,365856629
14334873,25993
12591,11661
16250754,284191473
9779032,14763
19345378,14334873
13473852,9779032
12591,670843
12591,25993
783675,25993
110588832,84142850
14763,7738402
17529242,84142850
1124601,19058681
15165359,34163
16423109,19058681
14763,13473852
40930287,12534
18912472,23126210
14280313,14763
33423,33923
18912472,19345378
14763,774280
12591,14733
28165335,26895879
216383485,90972884
3302,14351575
12741,12830
17529242,18912472
14763,14334873
14903310,57841792
14112756,799212
551212025,19987925
15165359,14112756
112223288,114868841
7695342,30065033
14503124,57841792
783675,11132462
41884496,18943058
14763,14601788
799212,2727051
7695342,14351575
33923,61133
13473852,14763
33923,17191474
383909557,11132462
16250754,54883627
61133,60273
16250754,27727844
61133,33923
25211780,61133
17529242,34386754
774280,60273
25993,14112756
30010671,388000916
17529242,90972884
17529242,12591
23126210,18943058
143960983,16423109
247430686,26281970
50800791,17296523
759290,71438267
15870974,15271920
34558461,240275471
247430686,10078882
150256656,14239638
121710301,22850930
240275471,88662572
351731728,72571040
22850930,71037361
249392656,379359903
3245291,15870974
68503464,3245291
351731728,364076609
180177997,249392656
249392656,18162333
80656590,176507184
316892154,759290
18162333,26281970
364076609,323354755
22850930,19555096
122438932,22850930
15870974,11928542
80656590,277152703
101435350,15217406
80656590,246981903
29016037,432964727
17296523,15271920
196386514,143950772
5803052,9489622
755068,96848570
246064878,101435350
143950772,17296523
23691649,14239638
34558461,17296523
17296523,28149095
50800791,316892154
5803052,71438267
17296523,196386514
16475194,47787563
335005201,16890969
50800791,41124023
122438932,47787563
88662572,18162333
101435350,15870974
22850930,3551781
71037361,88662572
122438932,80656590
18162333,41124023
45177955,20747847
259584116,50800791
259584116,88662572
246064878,121710301
316892154,5803052
246064878,3551781
22850930,759290
16475194,96848570
16475194,755068
19555096,26281970
71037361,41124023
138003731,47787563
150256656,47787563
180177997,122438932
80656590,3551781
150256656,101435350
71037361,3551781
335005201,259584116
17296523,240275471
9489622,62833822
239970376,3245291
182925539,246981058
240275471,17296523
239970376,47785747
415013112,15134782
68503464,143950772
404441601,23691649
71438267,5803052
117175394,309198267
309366491,27855118
15271920,16890969
20976154,176507184
755068,16475194
71037361,259584116
41124023,196386514
5803052,196386514
148998835,9489622
34735227,14239638
101435350,122438932
41124023,122438932
72571040,351731728
9489622,11928542
309198267,117169843
10078882,19832728
22850930,10078882
150256656,71438267
34558461,88662572
138003731,71438267
101435350,150256656
5803052,277152703
20747847,9489622
206713609,71438267
41124023,11419412
22850930,246064878
335005201,180177997
5803052,96848570
50800791,19555096
316892154,755068
18162333,17296523
19555096,88662572
19555096,508835810
71037361,71438267
15217406,14738260
338017544,182925539
45177955,404441601
143950772,47785747
338017544,277152703
143950772,240275471
50800791,22850930
138003731,182925539
150256656,138003731
259584116,11419412
71438267,11928542
196386514,22850930
240275471,101435350
5803052,508835810
193185958,390659661
101435350,22850930
316892154,240275471
16504528,26281970
71438267,88662572
50800791,80656590
14738260,26281970
19555096,316892154
14738260,240275471
80656590,19832728
404441601,11928542
45177955,755068
196386514,193185958
50800791,10078882
5803052,11419412
240275471,16504528
19832728,246981058
240275471,14738260
143950772,239970376
432964727,96848570
17296523,180177997
71037361,143950772
138003731,47785747
71438267,117175394
5803052,16504528
22850930,9489622
16504528,240275471
246064878,150256656
101435350,249392656
404441601,16890969
249392656,259584116
18162333,5803052
10078882,15870974
182925539,755068
759290,17296523
379359903,323354755
50800791,11419412
80656590,117175394
249392656,26281970
41124023,15217406
18162333,150256656
19555096,50800791
18162333,117175394
80656590,17296523
390659661,47785747
14738260,101435350
246064878,23691649
182925539,71438267
88662572,34558461
316892154,17663756
290051627,404441601
143950772,16504528
101435350,9489622
88662572,96848570
335005201,15217406
247430686,11928542
22850930,508835810
22850930,121710301
15271920,15870974
5803052,323354755
316892154,16504528
50800791,16890969
249392656,180177997
316892154,16890969
18162333,19832728
364076609,351731728
101435350,71438267
71037361,18162333
259584116,101435350
22850930,11928542
143950772,167553372
22850930,28149095
5803052,759290
206713609,16890969
150256656,5803052
80656590,71438267
143950772,206713609
138003731,16504528
351731728,27834273
150256656,72571040
14738260,5803052
41124023,9489622
19555096,34558461
180177997,18162333
138003731,239970376
9489622,19555096
182925539,47787563
19555096,18162333
50800791,71037361
508835810,88662572
50800791,246064878
246064878,117175394
17296523,101435350
34558461,80656590
17296523,50800791
101435350,143950772
196386514,50800791
759290,344166054
759290,5803052
68129991,239970376
18162333,16504528
3551781,316892154
71037361,122438932
71037361,309366491
390659661,193185958
316892154,193185958
390659661,10078882
19555096,259584116
71037361,15134782
9489622,122438932
182925539,143950772
3551781,71438267
15217406,17296523
432964727,16475194
5803052,379359903
309366491,16475194
193185958,68503464
240275471,316892154
206713609,16504528
9489622,88662572
71037361,26281970
182925539,34558461
68129991,138003731
17296523,10078882
14738260,17296523
19555096,11419412
18162333,148998835
50800791,180177997
249392656,240275471
193185958,138003731
3245291,47785747
5803052,240275471
15271920,26281970
180177997,240275471
143950772,15870974
182925539,289969718
138003731,150256656
122438932,16890969
240275471,150256656
71438267,101435350
180177997,5803052
240275471,18162333
335005201,277152703
17296523,3551781
335005201,80656590
259584116,180177997
3551781,62833822
19555096,15134782
10078882,3245291
88662572,11419412
71438267,80656590
316892154,18162333
9489622,22850930
5803052,3551781
19832728,246981903
316892154,27855118
71037361,246064878
338017544,16475194
316892154,96848570
16475194,246981903
88662572,122438932
390659661,96848570
22850930,316892154
45177955,17874544
22850930,240275471
101435350,34558461
196386514,240275471
68503464,47785747
196386514,16504528
138003731,68129991
18162333,34558461
338017544,16504528
10078882,72571040
246064878,16504528
71037361,17296523
338017544,26281970
404376053,20747847
50800791,34558461
22850930,137527381
17296523,259584116
80656590,16890969
122438932,50800791
22850930,196386514
50800791,29016037
193185958,47787563
50800791,121710301
182925539,11928542
17296523,9489622
240275471,5803052
246064878,15870974
19555096,14738260
148998835,34558461
3551781,167553372
335005201,71438267
759290,96848570
18162333,15271920
432964727,19832728
19555096,17296523
88662572,71438267
246064878,80656590
249392656,759290
71037361,121710301
335005201,121710301
34558461,148998835
88662572,16890969
316892154,117175394
404441601,237390649
34558461,71438267
237390649,130778968
17296523,249392656
759290,26281970
122438932,17296523
68503464,26281970
249392656,17296523
41124023,71438267
122438932,176507184
150256656,249392656
11419412,101435350
167553372,26281970
18162333,80656590
193185958,17296523
150256656,17296523
335005201,17663756
22850930,16504528
50800791,122438932
50800791,9489622
122438932,316892154
19555096,121710301
246064878,180177997
50800791,150256656
9489622,101435350
206713609,15271920
71037361,335005201
17296523,14738260
122438932,71438267
316892154,71037361
71037361,19555096
556167733,755068
122438932,28149095
101435350,167553372
196386514,47787563
68503464,47787563
17296523,404376053
17296523,71438267
143950772,182925539
71037361,150256656
9489622,16504528
196386514,246064878
71037361,180177997
3551781,19832728
16504528,10078882
206713609,138003731
150256656,11928542
196386514,34558461
17296523,18162333
101435350,26281970
249392656,27834273
15217406,117175394
71037361,15217406
150256656,34558461
182925539,96848570
432964727,246981058
335005201,15271920
9489622,10078882
240275471,15217406
3551781,80656590
18162333,71438267
19555096,309366491
50800791,3551781
404441601,96848570
249392656,150256656
755068,556167733
71037361,240275471
22850930,88662572
19555096,15217406
50800791,18162333
508835810,240275471
335005201,3551781
249392656,9489622
50800791,88662572
138003731,206713609
130778968,11928542
14239638,34735227
180177997,759290
150256656,333479382
380194128,11928542
22850930,309366491
19555096,47787563
121710301,759290
71438267,15271920
71438267,11419412
206713609,47785747
68129991,10078882
15217406,117169843
237390649,16890969
196386514,19555096
9489622,18162333
71438267,9489622
20747847,14239638
17296523,11419412
338017544,68129991
150256656,50800791
5803052,10078882
3245291,16504528
206713609,193185958
47785747,47787563
19555096,71037361
316892154,71438267
68503464,338017544
18162333,122438932
18162333,9489622
34558461,18162333
34558461,16890969
390659661,239970376
182925539,23691649
338017544,47785747
16504528,9489622
196386514,17296523
19555096,22850930
18162333,196386514
17296523,117175394
379359903,72571040
18162333,11419412
22850930,34558461
143950772,193185958
249392656,50800791
9489622,240275471
71037361,47787563
316892154,88662572
19555096,335005201
101435350,14738260
14738260,71438267
50800791,15217406
9489622,71438267
20976154,96848570
34558461,9489622
88662572,309366491
14239638,15271920
180177997,246064878
181741127,193185958
68129991,47785747
3551781,88662572
22850930,23691649
193185958,239970376
246981058,432964727
5803052,17296523
71037361,50800791
180177997,101435350
344166054,15870974
130778968,237390649
71438267,18162333
122438932,240275471
9489622,20747847
22850930,259584116
143950772,71438267
71438267,27855118
5803052,316892154
71438267,96848570
309366491,23691649
338017544,47787563
206713609,3245291
18162333,16890969
19832728,26281970
182925539,16504528
71438267,10078882
122438932,10078882
16504528,47785747
15271920,14239638
50800791,196386514
16475194,92609578
150256656,34735227
150256656,26281970
193185958,26281970
246064878,50800791
5803052,180177997
101435350,71037361
122438932,20747847
150256656,117175394
240275471,9489622
22850930,193185958
390659661,138003731
182925539,206713609
71438267,26281970
14738260,88662572
196386514,11419412
50800791,16504528
15870974,15134782
28149095,26281970
239970376,47787563
138003731,10078882
246064878,16890969
117169843,309198267
193185958,338017544
71037361,508835810
196386514,9489622
88662572,759290
344166054,277152703
338017544,3245291
364076609,27834273
71438267,16890969
71438267,122438932
246064878,17296523
5803052,15217406
3551781,15271920
193185958,206713609
309366491,755068
335005201,71037361
277152703,344166054
17296523,16504528
259584116,240275471
143950772,71037361
3551781,17296523
338017544,68503464
335005201,22850930
335005201,19555096
14239638,23691649
22850930,14738260
101435350,196386514
122438932,9489622
182925539,3245291
316892154,122438932
50800791,5803052
335005201,72571040
148998835,71438267
335005201,246064878
338017544,138003731
34558461,122438932
22850930,71438267
80656590,47785747
22850930,148998835
18162333,88662572
3551781,246064878
150256656,379359903
556167733,20976154
10078882,47787563
246981903,19832728
92609578,309366491
193185958,143950772
14239638,20747847
19555096,240275471
22850930,15134782
19555096,101435350
50800791,240275471
19555096,249392656
148998835,18162333
182925539,193185958
17296523,176507184
50800791,47787563
22850930,18162333
316892154,22850930
34735227,80656590
101435350,15271920
88662572,240275471
17296523,34558461
122438932,88662572
18162333,143950772
68503464,182925539
23691649,29016037
20976154,23691649
364076609,26281970
196386514,249392656
34558461,71037361
121710301,17296523
68503464,16504528
246064878,5803052
71037361,196386514
45177955,11928542
80656590,344166054
432964727,246981903
22850930,11419412
316892154,101435350
22850930,47785747
80656590,26281970
130778968,404441601
17296523,143950772
379359903,351731728
143950772,47787563
206713609,11928542
364076609,72571040
259584116,17296523
80656590,28149095
150256656,71037361
182925539,338017544
71438267,759290
180177997,15217406
122438932,180177997
556167733,16475194
16504528,206713609
316892154,9489622
150256656,28149095
143950772,96848570
316892154,117169843
14738260,9489622
10078882,16890969
19555096,16504528
150256656,277152703
5803052,308059657
143950772,34558461
180177997,71438267
259584116,121710301
71037361,148998835
193185958,16475194
15870974,26281970
15217406,240275471
71037361,316892154
15870974,344166054
206713609,338017544
88662572,16475194
14738260,18162333
71037361,9489622
19832728,17296523
335005201,101435350
22850930,41124023
68503464,206713609
180177997,50800791
71037361,101435350
101435350,3551781
249392656,71438267
249392656,364076609
117175394,117169843
71037361,5803052
150256656,193185958
18162333,11928542
15271920,18162333
180177997,316892154
16504528,3245291
15870974,10078882
237390649,404441601
80656590,117169843
122438932,41124023
206713609,68503464
182925539,101435350
338017544,206713609
18162333,246064878
10078882,28149095
34735227,277152703
88662572,17296523
5803052,122438932
5803052,150256656
9489622,3551781
18162333,10078882
71438267,316892154
11419412,34558461
182925539,9489622
122438932,121710301
316892154,10078882
259584116,3551781
180177997,11419412
50800791,508835810
316892154,196386514
759290,15870974
316892154,180177997
17296523,88662572
249392656,122438932
508835810,71438267
15870974,3245291
404441601,27855118
130778968,26281970
96848570,309366491
138003731,3245291
335005201,249392656
138003731,390659661
10078882,71438267
351731728,15271920
10078882,26281970
122438932,101435350
19832728,432964727
11419412,88662572
239970376,138003731
34558461,316892154
335005201,240275471
19555096,5803052
15217406,9489622
17296523,22850930
249392656,15217406
206713609,26281970
249392656,72571040
71037361,15271920
20976154,29016037
121710301,246064878
17296523,71037361
182925539,138003731
122438932,344166054
19555096,759290
182925539,390659661
246064878,250757124
50800791,759290
206713609,10078882
239970376,17296523
22850930,5803052
122438932,14738260
249392656,22850930
50800791,71438267
41124023,5803052
150256656,364076609
16504528,18162333
121710301,16504528
14738260,122438932
22850930,150256656
5803052,121710301
240275471,10078882
148998835,16890969
556167733,96848570
181741127,47787563
88662572,9489622
80656590,15870974
240275471,80656590
246064878,47787563
259584116,71438267
5803052,148998835
193185958,16504528
121710301,101435350
20976154,92609578
19555096,71438267
34558461,143950772
17296523,122438932
22850930,176507184
101435350,16504528
9489622,50800791
101435350,117175394
68129991,47787563
508835810,50800791
18162333,47785747
15271920,148998835
122438932,3551781
101435350,121710301
390659661,16475194
240275471,508835810
22850930,335005201
246064878,11928542
10078882,5803052
122438932,71037361
122438932,18162333
759290,309366491
80656590,333479382
143950772,18162333
316892154,14738260
71438267,34558461
309198267,117175394
16475194,15134782
18162333,28149095
101435350,41124023
101435350,88662572
101435350,17296523
404441601,45177955
249392656,16504528
335005201,9489622
121710301,88662572
180177997,16504528
246064878,28149095
71438267,28149095
122438932,11419412
259584116,71037361
246064878,196386514
150256656,250757124
237390649,11928542
3551781,16890969
18162333,101435350
759290,16475194
351731728,11928542
122438932,333479382
50800791,259584116
143950772,26281970
121710301,9489622
259584116,5803052
22850930,47787563
759290,11419412
17296523,121710301
196386514,150256656
206713609,277152703
22850930,249392656
20747847,404376053
22850930,80656590
309366491,17663756
338017544,193185958
150256656,309198267
143950772,15271920
68503464,277152703
101435350,96848570
246064878,176507184
71037361,11419412
22850930,15217406
182925539,17296523
316892154,508835810
22850930,17663756
34558461,196386514
379359903,27834273
247430686,71438267
19555096,196386514
3551781,11419412
5803052,259584116
71438267,117169843
34558461,15271920
101435350,5803052
80656590,72571040
246981058,19832728
9489622,246064878
50800791,17663756
71037361,16890969
5803052,143950772
15271920,246064878
10078882,16504528
316892154,26281970
180177997,34558461
10078882,117175394
71438267,508835810
101435350,246064878
11419412,41124023
50800791,96848570
259584116,9489622
196386514,508835810
508835810,96848570
150256656,15271920
50800791,143950772
180177997,17296523
122438932,34558461
206713609,182925539
15870974,16890969
14738260,15217406
143950772,138003731
432964727,309366491
316892154,15217406
247430686,16475194
96848570,16475194
316892154,34558461
193185958,47785747
50800791,249392656
316892154,80656590
182925539,47785747
18162333,316892154
45177955,316143126
11419412,122438932
14738260,11419412
335005201,17296523
9489622,11419412
121710301,15217406
150256656,88662572
508835810,22850930
181741127,130778968
237390649,290051627
3245291,47787563
259584116,249392656
88662572,16504528
3551781,5803052
5803052,71037361
5803052,249392656
249392656,309198267
101435350,277152703
71438267,15217406
364076609,379359903
50800791,101435350
41124023,101435350
101435350,180177997
47787563,47785747
22850930,143950772
50800791,755068
71438267,17296523
9489622,148998835
15217406,71438267
246064878,309366491
22850930,15271920
50800791,15271920
19555096,9489622
390659661,68129991
3551781,101435350
246064878,15134782
17296523,150256656
17663756,15217406
101435350,240275471
121710301,50800791
249392656,17663756
338017544,10078882
122438932,5803052
138003731,17296523
5803052,34558461
122438932,277152703
246981903,432964727
182925539,10078882
240275471,34558461
68503464,193185958
101435350,50800791
351731728,379359903
316892154,17296523
130778968,290051627
3551781,16504528
249392656,47787563
9489622,47787563
45177955,309366491
206713609,239970376
10078882,18162333
150256656,240275471
249392656,351731728
68503464,71438267
9489622,5803052
3551781,117169843
101435350,508835810
556167733,309366491
9489622,80656590
196386514,247430686
9489622,41124023
335005201,88662572
117169843,117175394
9489622,34558461
249392656,755068
182925539,309366491
16504528,193185958
16504528,15870974
45177955,19317342
338017544,143950772
249392656,117175394
10078882,15271920
71037361,759290
10078882,9489622
71438267,240275471
72571040,379359903
18162333,47787563
50800791,16475194
240275471,143950772
508835810,316892154
246981903,246981058
180177997,259584116
68503464,17296523
249392656,121710301
121710301,71037361
138003731,80656590
71037361,16504528
34558461,246064878
18162333,15217406
143950772,316892154
180177997,22850930
15271920,10078882
9489622,19832728
130778968,16890969
19832728,9489622
17296523,47787563
180177997,71037361
338017544,11928542
34558461,47787563
316892154,11419412
196386514,18162333
143950772,3245291
68503464,11928542
3551781,15134782
5803052,246064878
15217406,101435350
9489622,15134782
180177997,121710301
143950772,9489622
34558461,150256656
180177997,19555096
68129991,193185958
20976154,11928542
309366491,556167733
180177997,508835810
121710301,18162333
71037361,249392656
16475194,27855118
122438932,15217406
259584116,22850930
130778968,309366491
68129991,390659661
19555096,122438932
138003731,143950772
206713609,47787563
404441601,290051627
19555096,96848570
150256656,16890969
9489622,16890969
143950772,277152703
17296523,5803052
16504528,143950772
316892154,143950772
249392656,47785747
249392656,196386514
121710301,180177997
249392656,11419412
5803052,41124023
206713609,143950772
759290,101435350
249392656,19555096
148998835,15271920
71037361,34558461
68503464,101435350
71438267,16504528
182925539,26281970
122438932,117175394
404441601,26281970
22850930,180177997
193185958,10078882
143950772,68503464
180177997,88662572
11419412,5803052
150256656,47785747
17296523,759290
68503464,289969718
249392656,335005201
182925539,239970376
196386514,101435350
22850930,122438932
5803052,50800791
309366491,29016037
259584116,18162333
316892154,15271920
277152703,15870974
16504528,72571040
246064878,34558461
34558461,50800791
240275471,3551781
16475194,309366491
17296523,19832728
122438932,249392656
150256656,246064878
316892154,50800791
150256656,18162333
5803052,101435350
19555096,117175394
19555096,143950772
290051627,130778968
196386514,71438267
249392656,71037361
150256656,22850930
5803052,19555096
19832728,11928542
88662572,101435350
15217406,11419412
62833822,10078882
3551781,9489622
19317342,309366491
338017544,239970376
249392656,5803052
9489622,17296523
143950772,10078882
240275471,11419412
71438267,755068
68503464,239970376
5803052,14738260
22850930,50800791
240275471,71438267
182925539,16475194
249392656,34558461
138003731,16475194
22850930,16890969
15217406,15134782
10078882,20747847
19832728,10078882
15870974,277152703
150256656,196386514
122438932,15271920
143950772,338017544
316892154,11928542
17296523,80656590
50800791,14738260
309366491,96848570
249392656,101435350
101435350,18162333
182925539,176507184
17296523,15217406
41124023,18162333
379359903,364076609
68503464,10078882
316892154,3551781
351731728,10078882
196386514,5803052
14239638,150256656
196386514,72571040
404441601,16475194
193185958,68129991
11419412,17296523
80656590,23691649
16504528,47787563
9489622,15271920
9489622,14738260
22850930,101435350
249392656,323354755
80656590,47787563
5803052,18162333
5803052,88662572
22850930,17296523
16504528,246064878
240275471,22850930
41124023,47787563
404441601,130778968
249392656,117169843
143950772,308059657
316892154,28149095
71438267,3551781
759290,11928542
249392656,88662572
101435350,47787563
80656590,247430686
246064878,22850930
17663756,15134782
122438932,16504528
101435350,316892154
316892154,246064878
180177997,143950772
101435350,11419412
9489622,15217406
9489622,143950772
182925539,68503464
390659661,47787563
3551781,277152703
150256656,117169843
755068,11928542
19555096,180177997
22850930,16475194
34558461,101435350
121710301,71438267
508835810,23691649
10078882,11419412
20747847,17296523
180177997,9489622
71037361,22850930
5803052,22850930
180177997,3551781
196386514,88662572
20976154,16475194
240275471,196386514
101435350,759290
15870974,47787563
34050655,41431342
15527013,15081902
55774545,36803877
16471415,14066282
27770654,39617725
356963,15527013
15707066,14839415
19421791,16471415
112704475,195554894
15527013,32640074
14839415,90420314
48355658,58291921
239834955,16339573
14839415,52080552
239834955,32640074
36803877,158920480
158920480,15312009
18891923,22700953
4207961,8496762
27770654,25538294
16488905,90420314
239834955,17995684
799802,52080552
16471415,15081902
36803877,15713358
41814169,16303106
239834955,284903188
121524001,15957303
17995684,81526802
19421791,16834466
16405786,121524001
239834955,14839489
39617725,25519369
48355658,22700953
25666473,158414847
22960613,19272417
41431342,22700953
14267057,13214192
52772629,55774545
121181304,133127960
25666473,25686082
52772629,158920480
52772629,16339573
15527013,22960613
31142666,191922531
81526802,13214192
18891923,5988062
158920480,15081902
15707066,15081902
25666473,14824849
18921582,14824849
31142666,4207961
799802,90420314
18693867,48355658
156714051,34543018
284903188,158920480
15713358,15707066
48343034,133127960
81526802,90420314
18693867,22700953
26043601,259379883
62964460,36803877
15707066,81526802
81526802,356963
71146148,22700953
191922531,16303106
156714051,114419788
18891923,112704475
81526802,15312009
15716342,14267057
25686082,16405786
62964460,14824849
54107547,15716342
15707066,356963
16471415,15527013
16471415,14267057
158920480,16339573
15527013,52772629
22700953,121181304
48343034,71146148
15716342,25686082
16405786,639643
15716342,15345858
156714051,242806160
15527013,55774545
26043601,16488905
15716342,15707066
239834955,81526802
19421791,18790996
41431342,121181304
284903188,19272417
28074588,13214192
133127960,48343034
18891923,18693867
26043601,13214192
22960613,15312009
52772629,15527013
239834955,16060931
15716342,81526802
18891923,14514804
121524001,14824849
158920480,36803877
52772629,284903188
81526802,52080552
22960613,15713358
34050655,133127960
22960613,90420314
14839415,15312009
799802,14839415
25666473,15527013
17995684,25686082
799802,16339573
16405786,17995684
284903188,251934438
799802,32640074
160574703,121181304
15527013,19272417
16405786,25666473
39617725,25538294
133127960,58291921
48343034,41431342
160574703,48343034
14267057,13225272
81526802,19272417
17995684,46571564
48355658,242806160
25666473,90420314
16405786,90420314
14839415,14514804
15527013,22636399
15713358,22960613
15716342,52772629
25686082,13214192
15527013,16060931
14839415,14839489
133127960,22700953
15707066,15312009
18891923,4207961
15713358,15081902
58291921,41431342
15527013,15716342
133127960,48355658
14267057,15345858
239834955,16471415
58291921,121181304
22960613,14839489
34050655,121181304
58291921,48343034
58291921,71146148
17995684,16303106
41814169,158414847
14267057,15527013
12911972,15716342
639643,14824849
239834955,15081902
799802,15716342
48355658,133127960
25666473,16405786
48343034,121181304
41431342,48343034
160574703,22700953
54107547,15527013
16488905,15713358
15713358,16471415
15527013,16471415
22700953,48355658
239834955,22636399
36803877,30574562
16405786,14824849
17995684,19421791
15713358,16060931
239834955,15716342
16488905,15081902
31142666,8496762
160574703,259379883
62964460,96863040
239834955,52080552
284903188,239834955
52772629,40598362
15716342,55774545
22960613,15716342
17995684,14824849
15707066,52080552
14267057,16471415
22700953,41431342
