follower,following
375317198,248883350
197504076,222411742
276308596,21548772
152388029,157829215
406628822,40981798
406628822,314316607
197504076,149538028
103598216,153226312
86221475,206923844
280935165,157829215
413275344,31331740
28465635,30971165
107830991,221036078
172883064,204317520
59588845,31414569
195475105,17675120
236143101,206923844
204317520,248883350
149538028,358775055
214328887,380580781
276308596,116036694
186212304,70492333
254839786,8088112
262802533,131613362
148519842,186212304
40981798,8088112
131613362,254839786
151338729,204317520
200559228,34428380
200559228,124528830
57490887,34428380
22462180,8088112
88097807,166214735
307458983,270449528
297801196,124528830
299715516,260705759
160237722,19358562
69592091,258140947
170167167,254610699
279787626,121533789
254839786,121533789
187773078,220368467
375317198,18996905
200559228,116036694
43640117,413275344
430313102,18996905
358775055,157829215
220368467,27077521
280935165,83943787
283306479,307458983
107830991,394263193
430268163,276308596
364971269,239144776
257236842,461410856
158419434,258140947
189875309,197504076
72818790,133055665
172883064,40981798
83417972,109740608
37270037,57828817
157829215,19493072
200559228,15023872
451250774,225444667
257236842,6581292
116498875,117901353
439788025,276308596
254839786,274153775
358775055,19705747
31331740,17759158
195475105,187773078
31414569,27077521
151338729,40981798
257236842,270449528
222261763,406628822
148519842,54228724
26929220,222411742
16870853,43003845
236184723,17868918
195475105,148519842
123371682,18951737
69592091,46209291
430313102,380580781
117901353,83943787
259842341,292598082
276706356,160237722
358775055,83943787
116036694,314316607
196327549,29911100
394263193,133055665
276308596,276577539
29911100,28465635
204140367,307458983
54228724,33612973
151338729,56860418
529007327,439788025
276577539,430268163
248883350,17868918
236026868,28465635
155661154,88323281
276308596,187773078
153226312,123371682
151338729,261447035
160237722,133055665
279787626,333161611
248883350,463952369
134940306,88323281
197504076,34428380
186212304,258140947
67864340,72818790
270449528,46209291
153460275,43003845
451250774,461410856
258140947,88323281
280935165,187773078
56860418,221036078
270449528,17759158
31414569,2367911
375317198,151338729
239144776,204317520
8163442,27077521
74107696,280935165
260769396,28465635
204317520,121533789
276577539,121533789
314316607,276706356
276706356,152388029
265077741,28465635
394263193,153460275
394263193,222261763
461410856,22462180
189875309,46209291
26929220,22462180
238201669,34428380
225444667,248883350
203338499,88323281
259842341,6581292
26929220,197504076
375317198,145845459
461410856,54228724
166214735,26929220
70492333,28465635
250178329,124528830
196327549,254839786
133055665,170460311
149538028,83943787
358775055,46209291
358775055,123371682
283306479,258140947
17116707,292598082
125120339,238201669
254839786,252770012
252770012,250178329
294752666,276706356
220368467,461410856
529007327,8163442
8163442,2367911
195475105,225444667
31414569,94621855
158419434,133055665
206923844,35415466
229425177,157829215
56860418,2367911
31317273,95260836
207594668,120599128
28465635,297801196
288485704,17434613
107830991,160237722
253091523,222090651
279787626,67864340
123371682,437804658
307458983,27633075
107830991,204140367
292598082,307458983
59588845,19493072
307458983,158419434
163238842,34428380
204317520,100581193
100581193,69592091
394263193,196327549
187773078,103598216
172883064,27077521
49104918,40981798
248883350,151338729
107830991,69592091
406628822,285312927
250340951,34428380
69592091,31331740
35415466,8088112
19358562,461410856
189875309,148519842
153226312,74107696
63941463,43003845
204317520,358775055
203338499,333161611
109740608,43003845
34428380,21548772
288485704,195475105
49104918,95260836
187773078,153226312
29911100,153226312
406628822,187773078
112939321,214328887
134940306,282206645
247741328,186212304
220368467,19358562
83155222,2367911
149538028,158419434
265077741,21548772
112939321,125120339
274153775,197504076
18996905,15023872
187773078,40981798
56860418,204140367
307458983,259842341
262802533,8088112
17759158,22462180
27633075,121533789
222261763,46209291
197504076,172883064
131613362,31331740
28465635,259842341
69592091,406628822
34428380,17759158
8163442,17434613
222261763,430268163
214328887,155661154
276308596,149538028
172883064,157829215
307458983,166214735
294752666,17868918
225444667,40981798
406628822,83943787
17675120,200559228
285312927,8088112
153226312,151338729
299715516,21146135
17116707,157829215
19358562,34428380
451493376,73738774
463952369,355823615
225444667,153226312
26929220,18951737
461410856,437804658
186212304,100052945
17434613,22462180
28465635,123371682
69592091,254839786
276308596,19933035
2367911,18996905
59588845,27633075
204140367,124528830
203338499,125120339
145845459,103598216
250340951,231238695
239144776,27633075
74107696,8088112
103598216,19493072
247741328,21272026
437804658,123371682
288485704,276706356
31414569,21548772
358775055,195475105
125120339,31331740
33806113,54228724
349413327,276706356
222090651,15150609
113058991,37270037
31414569,43003845
134940306,70492333
26929220,131613362
430313102,131613362
69592091,259842341
93224416,35148062
250340951,19358562
107830991,250340951
221036078,72818790
204140367,69592091
314316607,56860418
158419434,430268163
69592091,430313102
195475105,124528830
196327549,107830991
461410856,116498875
153226312,166214735
57490887,307458983
276706356,400689940
27633075,83943787
451250774,14925700
270449528,158419434
349413327,34428380
152388029,22462180
406628822,153460275
259842341,157829215
43003845,15023872
56860418,231238695
74107696,123371682
451250774,158419434
280935165,195475105
88097807,274153775
307458983,258140947
56860418,121533789
307458983,17434613
254610699,299715516
72818790,204317520
254839786,229425177
83943787,160237722
222261763,394263193
26929220,17868918
151338729,406628822
72818790,15023872
439788025,463952369
288485704,394263193
134940306,94621855
252770012,439788025
153226312,17868918
70492333,22462180
254839786,123371682
149538028,307458983
63941463,34428380
236143101,259842341
134940306,8088112
28465635,19705747
35415466,134940306
179138862,31331740
117901353,233248636
200559228,133055665
529007327,17434613
226629405,355823615
196327549,133055665
226629405,88323281
151338729,27633075
394263193,254839786
74107696,43003845
196327549,2367911
124528830,285312927
19493072,151338729
83943787,274153775
204317520,252770012
355823615,43003845
270449528,220368467
28465635,43003845
274153775,131613362
430268163,231238695
276308596,117674417
461410856,257236842
72818790,40981798
250340951,18996905
15150609,40981798
86221475,15023872
221036078,259842341
394263193,69592091
294752666,34428380
49104918,22462180
257236842,157829215
17116707,252770012
270449528,83943787
229425177,86221475
28465635,22462180
437804658,34428380
239144776,28465635
195475105,157829215
16870853,9695312
355823615,22462180
394263193,34428380
250340951,430313102
131613362,461410856
460282402,258140947
451250774,18951737
124528830,279787626
166214735,112939321
103598216,314316607
195475105,430268163
46209291,116036694
204140367,200559228
204317520,307458983
158419434,40981798
100581193,250340951
400689940,100581193
258140947,172883064
213777144,17759158
72818790,160237722
214328887,123371682
285312927,26929220
220368467,297801196
248883350,229425177
149538028,40981798
8163442,46831674
297801196,254839786
123371682,451250774
231238695,67864340
17675120,30971165
149538028,160237722
158419434,95260836
86221475,265077741
257236842,18951737
153226312,437804658
292598082,276577539
94621855,226629405
248883350,236184723
160237722,270449528
57490887,231238695
19493072,17627996
160237722,153226312
195475105,19493072
134940306,375317198
400689940,270449528
186212304,226165839
248883350,19493072
254839786,314316607
292598082,274153775
276706356,133055665
19933035,204317520
17116707,40981798
430268163,117674417
220368467,151338729
16503181,15150609
187773078,124528830
283306479,83943787
272173354,247741328
358775055,447688115
94621855,307458983
148519842,461410856
149538028,195475105
59588845,83032174
72818790,83943787
297801196,314316607
172883064,19933035
100581193,257236842
214328887,86221475
220368467,233248636
67864340,88323281
282206645,22462180
221036078,270449528
57490887,276706356
406628822,27633075
19358562,100581193
247741328,54228724
375317198,22462180
153226312,231238695
276706356,222261763
28465635,226165839
220068522,88097807
355823615,461410856
124528830,134940306
236184723,100581193
204317520,103598216
195475105,206923844
250340951,17116707
258140947,430268163
133055665,261447035
447688115,270449528
282206645,134940306
247741328,41472982
314316607,15023872
213777144,257236842
83943787,22462180
2367911,16870853
153226312,406628822
172883064,375317198
28465635,439788025
148519842,220368467
463952369,151338729
400689940,380580781
149538028,67864340
229425177,297801196
375317198,204140367
27633075,261447035
117901353,133055665
231238695,40981798
220368467,112939321
116036694,153226312
69592091,121533789
355823615,288485704
276577539,157829215
196327549,19358562
17116707,19358562
187773078,31331740
59588845,43003845
400689940,43003845
204317520,380580781
279787626,19358562
285312927,31331740
152388029,355823615
260769396,116036694
34428380,17868918
358775055,206923844
280935165,88323281
283306479,257236842
236184723,196327549
451250774,8088112
380580781,187773078
19358562,56860418
59588845,70492333
288485704,28465635
160237722,314316607
451250774,83943787
88323281,358775055
204317520,27633075
17116707,222261763
88323281,34428380
28465635,107830991
461410856,19358562
100581193,463952369
153226312,206923844
197504076,18996905
203338499,95260836
116036694,8088112
187773078,307458983
157829215,19358562
160237722,18996905
153226312,72818790
116036694,59588845
100581193,447688115
206923844,170460311
261447035,133055665
430313102,123371682
19358562,151338729
200559228,222261763
279787626,195475105
461410856,45333725
238201669,166214735
287915525,260705759
213777144,43003845
124528830,158419434
270449528,248883350
160237722,37699718
236026868,163238842
247741328,276706356
105259389,477094958
40981798,37699718
158419434,430313102
86221475,214328887
203338499,34428380
394263193,19493072
94621855,158419434
314316607,229425177
248883350,57490887
276706356,37699718
288485704,283306479
31457243,2367911
59588845,116036694
172883064,197504076
460282402,22462180
43003845,116036694
276308596,19705747
463952369,19493072
222090651,57828817
358775055,124528830
103598216,149538028
8088112,40981798
100581193,276308596
133055665,27633075
197504076,270449528
276577539,221036078
107511013,28465635
35415466,22462180
83032174,34428380
236143101,258140947
248883350,280935165
297801196,117674417
260705759,186212304
16503181,17434613
206923844,221036078
294752666,43003845
17116707,57490887
204140367,21548772
294752666,2367911
439788025,236143101
276706356,172883064
153226312,67864340
283306479,394263193
83943787,116036694
172883064,238201669
56860418,430268163
258140947,186212304
238201669,270449528
21146135,33612973
253091523,15150609
439788025,172883064
406628822,204317520
406628822,430313102
28465635,225444667
430268163,19358562
149538028,225444667
74107696,56860418
358775055,258140947
274153775,276706356
124528830,149538028
157829215,187773078
83943787,34428380
265077741,214328887
88097807,204317520
276577539,358775055
294752666,15023872
276308596,265077741
30971165,113058991
250178329,83943787
19933035,88323281
265077741,254839786
17434613,28019653
229425177,117674417
451250774,195475105
220368467,121533789
100581193,222261763
134940306,123371682
276308596,18951737
124528830,121533789
236184723,260769396
247741328,21146135
259842341,31331740
288485704,314316607
314316607,262802533
222411742,43003845
187773078,270449528
406628822,124528830
451250774,149538028
276308596,40981798
236184723,204140367
172883064,95260836
113058991,116036694
262340283,394263193
279787626,17675120
88323281,220368467
257236842,116498875
19358562,204140367
307458983,17675120
203338499,113058991
158419434,88323281
461410856,259842341
222411742,131613362
69592091,2367911
26929220,358775055
236143101,17675120
364971269,226629405
358775055,158419434
204140367,451250774
233248636,307458983
31414569,54228724
307458983,204140367
259842341,225444667
274153775,238201669
56860418,17759158
254839786,257236842
113058991,125120339
123371682,430268163
134940306,67864340
72818790,21548772
186212304,83155222
294752666,355823615
248883350,292598082
195475105,2367911
57490887,280935165
394263193,231238695
31414569,22462180
21272026,15150609
447688115,158419434
117901353,8163442
73738774,226629405
166214735,103598216
145845459,196327549
274153775,28465635
2367911,17627996
252770012,43003845
430268163,17759158
430268163,29911100
134940306,17116707
160237722,17759158
134940306,394263193
276706356,254839786
19933035,28465635
206923844,276706356
74107696,18996905
153226312,213777144
314316607,107830991
153226312,270449528
285312927,18996905
400689940,88323281
358775055,19358562
280935165,158419434
149538028,204317520
529007327,27633075
19493072,152388029
364971269,34428380
236026868,18996905
83155222,186212304
437804658,463952369
74107696,134940306
17116707,248883350
195475105,123371682
26929220,69592091
288485704,115221382
112939321,100581193
254839786,380580781
276706356,34428380
270449528,447688115
257236842,123371682
239144776,40981798
134940306,74107696
160237722,31331740
197504076,40981798
250340951,112939321
15023872,55033682
35415466,276308596
40981798,200559228
124528830,258140947
375317198,131613362
74107696,380580781
250178329,116036694
125120339,116498875
195475105,149538028
113058991,195475105
413275344,34428380
37699718,37270037
463952369,222261763
46209291,117674417
451250774,430268163
280935165,19358562
213777144,88323281
297801196,17116707
258140947,31331740
124528830,437804658
74107696,155661154
253091523,83155222
70492333,69592091
220368467,67864340
63941463,19493072
149538028,18996905
158419434,14925700
112939321,30971165
149538028,270449528
151338729,158419434
197504076,69592091
307458983,214328887
460282402,439788025
69592091,297801196
172883064,67864340
166214735,55033682
236184723,17759158
157829215,116498875
109740608,46209291
460282402,40981798
187773078,46209291
152388029,40981798
172883064,46831674
203338499,19493072
83417972,43640117
163238842,158419434
254839786,206923844
279787626,70492333
259842341,69592091
37270037,34428380
254839786,37699718
226629405,17675120
220368467,152388029
103598216,145845459
22462180,133055665
116036694,37699718
220368467,2367911
259842341,28465635
196327549,69592091
41472982,102765423
437804658,358775055
349413327,257236842
233248636,158419434
134940306,121533789
153226312,439788025
231238695,153460275
57490887,8088112
109740608,28465635
19933035,8088112
451250774,463952369
204317520,274153775
123371682,121533789
157829215,112939321
103598216,26929220
113058991,18996905
158419434,149538028
124528830,236184723
252770012,214328887
358775055,451250774
157829215,17116707
200559228,233248636
31246395,6581292
463952369,451250774
26929220,222261763
222261763,18951737
307458983,121533789
358775055,153460275
35415466,254839786
187773078,204317520
259842341,463952369
31414569,247741328
394263193,451250774
439788025,103598216
134940306,133055665
294752666,31414569
19358562,380580781
239144776,151338729
195475105,27077521
254839786,214328887
279787626,214328887
29911100,375317198
28465635,72818790
333161611,294752666
46209291,195475105
274153775,103598216
358775055,265077741
222261763,447688115
160237722,6581292
257236842,151338729
113058991,163238842
179138862,238201669
151338729,265077741
149538028,43003845
107830991,204317520
67864340,117674417
461410856,463952369
276577539,292598082
463952369,22462180
117674417,27633075
26929220,14925700
123371682,43003845
203338499,133055665
35359596,8163442
236184723,292598082
86221475,40981798
19493072,158419434
254839786,204317520
179138862,18996905
45333725,22462180
35415466,19493072
380580781,214328887
276308596,34428380
413275344,31414569
206923844,273149543
250340951,123371682
125120339,197504076
131613362,19358562
314316607,153226312
151338729,314316607
220068522,83943787
270449528,231238695
226629405,460282402
226629405,276706356
257236842,204140367
294752666,19358562
26929220,430268163
112939321,152388029
203338499,238201669
17434613,40981798
400689940,195475105
28465635,19493072
116036694,261447035
88097807,28465635
226629405,18996905
225444667,133055665
307458983,157829215
43640117,31414569
149538028,46209291
116036694,285312927
265077741,133055665
74107696,40981798
204317520,124528830
94621855,22462180
57490887,83417972
222090651,2367911
314316607,83943787
254839786,297801196
2367911,158419434
43640117,19493072
37270037,56860418
451250774,285312927
257236842,259842341
83417972,28465635
259842341,151338729
100581193,406628822
299715516,31317273
103598216,274153775
26929220,220368467
83943787,27633075
258140947,158419434
123371682,231238695
100581193,157829215
253091523,57828817
117674417,34428380
439788025,19358562
358775055,529007327
236026868,197504076
461410856,34428380
26929220,37699718
18951737,22462180
37270037,31414569
276308596,124528830
297801196,220368467
197504076,125120339
229425177,8088112
57490887,206923844
236184723,145845459
83032174,121533789
17868918,31331740
116036694,86221475
276308596,145845459
157829215,358775055
57490887,270449528
236143101,461410856
17116707,112939321
375317198,254839786
151338729,214328887
229425177,40981798
37270037,8088112
113058991,15150609
220368467,123371682
74107696,314316607
214328887,74107696
439788025,437804658
274153775,314316607
236184723,26929220
145845459,262802533
394263193,375317198
88097807,115221382
279787626,88323281
252770012,17116707
124528830,83417972
37270037,19493072
57490887,297801196
288485704,27633075
153226312,258140947
461410856,274153775
17675120,349413327
43003845,69592091
248883350,26929220
254839786,200559228
236143101,238201669
279787626,124528830
41472982,35359596
276706356,239144776
197504076,166214735
254839786,307458983
220068522,17868918
430268163,19493072
262802533,69592091
394263193,226165839
203338499,189875309
155661154,19493072
274153775,19493072
179138862,88323281
70492333,117674417
163238842,113058991
406628822,46209291
35415466,72818790
222411742,35415466
31414569,29911100
258140947,56860418
83032174,43003845
439788025,19493072
153460275,19493072
8088112,133055665
250340951,124528830
134940306,145845459
83417972,17434613
100581193,29911100
447688115,145845459
35415466,26929220
151338729,206923844
113058991,117674417
285312927,248883350
195475105,248883350
107830991,67864340
400689940,46209291
40981798,196327549
155661154,125120339
88097807,236184723
153226312,18951737
29911100,40981798
88323281,324201646
19493072,29911100
172883064,26929220
204140367,46209291
155661154,394263193
276706356,307458983
54228724,55033682
134940306,53222305
160237722,83943787
74107696,430313102
231238695,34428380
145845459,28465635
29911100,22462180
123371682,430313102
153460275,22462180
131613362,72818790
109740608,220068522
200559228,43003845
29911100,236026868
413275344,133055665
73738774,2367911
67864340,17116707
158419434,187773078
285312927,83943787
225444667,19493072
406628822,220368467
282206645,248883350
248883350,134940306
233248636,248883350
112939321,17434613
461410856,124528830
186212304,105259389
117901353,15150609
236143101,187773078
45333725,461410856
236026868,56860418
270449528,225444667
276308596,200559228
270449528,72818790
461410856,358775055
46831674,461410856
231238695,19705747
314316607,18951737
15150609,8163442
226629405,14925700
67864340,17759158
274153775,394263193
186212304,40981798
57490887,292598082
43003845,56860418
204317520,83417972
37699718,314316607
270449528,451250774
247741328,222090651
100581193,131613362
258140947,152388029
113058991,83417972
124528830,394263193
100581193,57490887
254839786,157829215
195475105,83417972
236184723,358775055
250178329,117674417
451250774,250178329
447688115,131613362
203338499,26929220
131613362,225444667
157829215,29911100
196327549,297801196
463952369,70492333
206923844,430268163
26929220,276706356
17675120,189875309
103598216,28465635
203338499,69592091
113058991,83943787
28465635,34428380
27077521,439788025
172883064,116036694
292598082,261447035
117901353,88323281
19493072,18996905
124528830,172883064
204140367,19493072
307458983,262340283
153226312,463952369
276308596,248883350
258140947,28465635
233248636,27077521
125120339,149538028
103598216,204140367
451250774,88323281
447688115,134940306
196327549,19493072
163238842,257236842
112939321,279787626
276308596,83943787
124528830,103598216
220368467,56860418
236184723,8088112
74107696,69592091
358775055,279787626
220368467,117674417
40981798,131613362
461410856,226629405
259842341,116036694
213777144,187773078
37699718,40981798
21548772,40981798
103598216,151338729
19493072,380580781
88323281,236143101
258140947,116036694
83943787,276577539
463952369,57490887
274153775,88323281
72818790,121533789
447688115,204140367
447688115,100581193
93224416,15150609
451250774,19358562
195475105,283306479
226629405,121533789
31414569,299715516
221036078,276577539
437804658,8088112
170460311,117674417
31414569,28465635
26929220,265077741
294752666,54228724
107830991,153226312
103598216,56860418
279787626,170460311
236143101,157829215
220068522,299715516
430268163,280935165
358775055,27633075
358775055,463952369
26929220,121533789
288485704,34428380
400689940,19705747
231238695,2367911
86221475,26929220
312284236,34428380
102765423,70492333
121533789,43003845
67864340,297801196
43003845,131613362
314316607,31331740
153460275,34428380
28019653,15150609
151338729,21548772
276706356,22462180
270449528,67864340
31414569,57828817
123371682,116036694
285312927,131613362
172883064,117901353
204140367,285312927
124528830,430313102
394263193,460282402
46831674,46209291
31414569,31246395
172883064,27633075
73738774,451493376
226629405,2367911
276577539,285312927
252770012,22462180
59588845,133055665
262340283,46209291
124528830,276577539
280935165,117674417
107830991,297801196
394263193,297801196
274153775,307458983
117901353,151338729
157829215,259842341
27077521,257236842
200559228,40981798
57828817,83155222
19358562,225444667
46209291,17868918
254839786,83943787
57490887,153226312
195475105,214328887
149538028,112939321
276308596,35415466
34428380,40981798
88323281,259842341
225444667,56860418
279787626,274153775
254839786,86221475
19493072,116498875
17116707,197504076
254610699,186212304
461410856,160237722
88323281,8163442
204140367,19358562
107830991,19493072
222261763,112939321
17434613,15150609
2367911,186212304
461410856,355823615
250178329,270449528
451250774,270449528
258140947,22462180
172883064,88097807
247741328,477094958
83155222,21146135
282206645,204140367
153226312,274153775
270449528,406628822
116498875,149538028
149538028,19933035
74107696,204317520
461410856,187773078
187773078,83943787
125120339,55033682
307458983,22462180
314316607,447688115
358775055,151338729
74107696,26929220
299715516,105259389
115221382,18996905
27633075,18996905
151338729,19358562
297801196,18996905
477094958,8163442
70492333,148519842
94621855,394263193
358775055,69592091
222411742,26929220
