follower,following
66649152,239970376
204640298,68785753
52902163,234056092
324867634,66691804
176310143,345533279
143950772,47766490
9489622,20696181
46123952,15468834
148727717,138986189
21888696,484813312
502321722,239970376
263458488,183786731
366795440,235900511
143950772,28364045
14507498,14639859
325512078,338054017
484813312,182925539
2363991,20999409
66970021,15070224
24403452,29872754
204640298,45767081
344121475,335493841
17296523,361911748
75945675,135421323
44826769,91067832
6003302,14448205
50894526,206713609
56973040,47787563
16562247,234056092
418160414,138003731
1608991,204640298
133447104,52025380
64813568,324488901
225534100,374519027
16535455,9489622
40812396,246453983
143950772,204640298
114252159,68503464
416401061,467890779
412640233,39758899
487080666,66691804
52025380,66691804
273120131,679193
71438267,17296523
52025380,44826769
99370989,29872754
412640233,15070224
3245291,14448205
338017544,344930023
44826769,28360947
44826769,182108867
13104722,283147505
28364045,26281970
62748963,273120131
143950772,28360947
66691804,24403452
19007777,185457171
97477051,333872734
103025615,58113659
484813312,42495940
358691917,28192145
177890594,45767081
251720749,19789046
28360947,14639859
327861573,235900511
361911748,273120131
14448205,31353077
1608991,17972871
19326633,182609394
182925539,37253056
140519931,127012541
182108867,366795440
327861573,296762498
335493841,338017544
21169798,40812396
422168320,182609394
138003731,182159386
235900511,12712332
66649152,273120131
75945675,366795440
245564182,23039989
484813312,338017544
412640233,338054017
16562247,91067832
513798809,42495940
19326633,15070224
325512078,47787563
443726687,10078882
36719499,14639859
19326633,14356908
15070224,206713609
148727717,273120131
234056092,19789046
484813312,216771416
108558650,679193
484813312,66970021
448239424,355572936
513798809,113859309
204640298,2363991
103025615,47766490
42495940,97477051
90733824,115060775
182108867,374704935
176310143,358691917
325512078,338017544
21169798,115815506
358691917,47785747
21888696,182159386
56973040,177890594
251720749,71438267
345533279,115815506
108558650,283147505
235900511,70387112
143950772,133447104
204640298,182108867
15070224,182108867
235900511,3245291
113859309,14507498
16504528,47787563
245564182,66649152
338017544,107310091
14402859,23039989
19007777,26281970
9489622,185457171
176310143,21169798
106831987,52902163
44826769,66649152
138003731,110754412
2363991,66691804
273120131,482583348
482680425,246453983
108558650,422168320
16606585,338017544
19326633,143950772
344930023,206713609
231931886,524605453
206713609,176310143
14507498,991211
206713609,15070224
345533279,216771416
143933450,16504528
204640298,370958925
40414427,104301012
113859309,71438267
418160414,36719499
1608991,15468834
370958925,366795440
66499322,14356908
143950772,182108867
126042901,7384432
143950772,17296523
484813312,366222792
19326633,47785747
28360947,135146957
16535455,29872754
66499322,138003731
327861573,104301012
28360947,15468834
484813312,345533279
19064433,366795440
138003731,29872754
256651717,138003731
37253056,96149423
138003731,324867634
66970021,15924858
361911748,14448205
386064033,347376996
138003731,47787563
47766490,104301012
487080666,366795440
280162221,113859309
283147505,47787563
47766490,75945675
16562247,143950772
389820347,284556376
235900511,333872734
487080666,19789046
66649152,1608991
64813568,24403452
138003731,347376996
108558650,135421323
22682436,127012541
344895078,374519027
502321722,126042901
29872754,1608991
513798809,23039989
263458488,14339287
206713609,71438267
370958925,182159386
16535455,110754412
68503464,176302452
52025380,1608991
174777840,143950772
513798809,17296523
366222792,12712332
239141315,127012541
338017544,138003731
46123952,366222792
16504528,231931886
333872734,138003731
52902163,263458488
235900511,44826769
52902163,58113659
484813312,239141315
28364045,47785747
345533279,75945675
322888159,66691804
28192145,68503464
91067832,103025615
223509830,16535455
236840136,467720163
324867634,225534100
14402859,467720163
42495940,26281970
19064433,17142981
246453983,280188900
204640298,7384432
412640233,370958925
3551781,12712332
366222792,28360947
108558650,355572936
22682436,75945675
481649436,23039989
246453983,135421323
14448205,28360947
28360947,21153970
66691804,16064715
96149423,296762498
23262371,47785747
120921934,182609394
176310143,481649436
484813312,4266801
2363991,370244456
280162221,389820347
236840136,36719499
229969377,97477051
28192145,31353077
16562247,28192145
199278114,52902163
47766490,15924858
338740188,15924858
14242687,20696181
236840136,10078882
513798809,17142981
263458488,14104001
19064433,23039989
91067832,174429449
39758899,140519931
99370989,127012541
235900511,64813568
204640298,182609394
2363991,10078882
370459542,47785747
236840136,467890779
199278114,322808060
176310143,280188900
135146957,386064033
144854783,7384432
322808060,14448205
327861573,28383026
251720749,147646942
28383026,17142981
397844655,280188900
3551781,71438267
21888696,14148601
40414427,15924858
532225771,96149423
422168320,338017544
66499322,14052989
42495940,127012541
14448205,29872754
239970376,14448205
366222792,246453983
386064033,397844655
104301012,45767081
223509830,66691804
174777840,71438267
239970376,333872734
223509830,524605453
70387112,182609394
327861573,47787563
16562247,24403452
345533279,280162221
462163129,10078882
106831987,148727717
15070224,7384432
481649436,6856382
110754412,236840136
422168320,206713609
113859309,17972871
47766490,45486634
513798809,14339287
370244456,206713609
327861573,467720163
182925539,66649152
182609394,138003731
104301012,344930023
66499322,366222792
322808060,29872754
481649436,467890779
239141315,182159386
17972871,95150832
6856382,263458488
2363991,229969377
144854783,68503464
91067832,23262371
188636729,204640298
338740188,284556376
108558650,23067784
138003731,235900511
489181359,47785747
412640233,75945675
484813312,14639859
366222792,257438654
50894526,47785747
1608991,28360947
21153970,126042901
21888696,176310143
47766490,23039989
68503464,524605453
29872754,15924858
225534100,66691804
236840136,91067832
66691804,273120131
15070224,103025615
317264411,14639859
106831987,273120131
106831987,138003731
28360947,45486634
2363991,204640298
47766490,1608991
7384432,370244456
256651717,17296523
370958925,17972871
10078882,66499322
40755864,47787563
106831987,10078882
370958925,66499322
335493841,344121475
21888696,273120131
182925539,322808060
182159386,239970376
335493841,532225771
482680425,23067784
177890594,47787563
90743283,206713609
484813312,56973040
42495940,322808060
68503464,335493841
24403452,679193
44826769,66970021
422168320,263458488
138986189,23067784
19326633,345533279
236840136,16504528
14402859,66499322
140519931,1608991
273120131,242121835
66499322,47766490
29872754,324867634
236840136,66691804
481649436,9489622
46123952,24494464
37253056,29872754
176302452,246453983
12712332,126042901
148727717,127012541
66649152,143950772
374704935,14448205
42495940,28192145
66649152,177890594
22682436,28192145
268841225,15924858
256651717,104301012
448239424,14448205
484813312,257438654
135146957,366222792
481649436,26281970
280162221,344121475
37253056,47766490
29872754,140519931
273120131,15468834
513798809,239970376
182925539,14339287
138003731,273120131
250901299,338054017
263458488,361911748
216771416,302121596
28192145,58113659
46123952,143950772
335493841,342373546
231931886,482680425
14104001,14356908
14402859,19789046
345533279,39758899
66499322,185457171
324488901,322888159
42495940,327861573
97477051,28192145
114252159,240275471
39758899,20999409
108558650,47787563
1608991,140519931
50894526,23039989
16562247,14448205
66970021,148727717
42495940,15070224
370958925,239970376
22682436,39758899
40414427,524605453
37253056,143950772
22682436,19789046
361911748,15924858
246453983,366222792
22682436,204640298
138003731,14507498
66649152,47785747
273120131,16064715
44826769,39758899
20999409,13104722
107310091,127012541
106831987,344121475
366222792,14356908
24403452,239141315
206713609,19064433
138003731,448239424
235900511,20999409
216771416,108558650
386064033,135421323
302121596,14104001
335493841,273120131
177890594,16504528
14448205,9489622
115815506,335493841
138003731,22682436
484813312,414921431
2363991,29872754
14356908,26281970
66649152,14052989
236840136,482680425
280162221,182609394
183786731,443726687
176310143,246453983
182925539,19326633
44826769,47787563
416401061,338017544
481649436,14052989
273120131,14242687
114252159,66691804
16535455,223509830
245564182,47787563
14448205,10078882
374704935,9489622
91067832,182925539
19064433,47766490
273120131,177890594
344930023,39758899
182925539,338054017
246453983,327861573
370958925,374519027
21888696,16475194
273120131,188636729
28360947,113859309
28364045,370244456
52025380,182159386
335493841,176310143
443726687,28192145
182108867,66691804
106831987,182108867
50894526,182159386
19007777,71438267
97477051,231931886
113859309,273120131
19064433,532225771
21888696,15924858
37253056,47785747
14448205,14148601
68503464,127012541
14507498,19326633
204640298,374519027
126042901,366222792
370958925,6856382
231931886,182609394
66970021,524605453
52902163,29872754
199278114,17142981
42495940,99370989
422168320,250901299
344930023,176310143
15070224,183786731
91067832,19064433
46123952,66499322
183786731,14339287
66691804,182108867
52902163,361911748
273120131,104301012
140519931,47785747
138003731,246453983
143933450,140519931
482680425,138003731
335493841,68503464
21888696,89636627
140519931,99370989
481649436,91067832
235900511,113859309
106831987,347376996
176310143,71438267
325512078,344121475
16504528,182609394
370459542,335493841
37253056,66691804
40755864,19789046
448239424,47787563
33035872,358691917
114252159,13104722
6003302,3245291
9489622,13104722
204640298,23262371
263458488,236840136
239970376,246453983
412640233,289074893
114252159,14339287
256651717,3245291
246453983,397844655
263458488,234056092
176310143,19064433
120921934,23039989
251720749,14507498
250901299,206713609
52902163,327861573
66970021,91067832
481649436,14402859
20696181,47787563
412640233,176302452
6003302,283147505
14356908,3245291
52902163,47787563
108558650,370244456
21169798,23039989
422168320,342373546
182108867,2363991
268841225,14448205
239141315,342373546
524605453,390659661
324867634,344930023
16562247,47785747
338017544,246453983
362584277,31353077
29872754,15070224
418160414,23039989
144854783,374519027
39758899,280188900
366222792,75945675
280162221,140519931
176310143,366222792
374519027,47787563
143933450,47785747
324867634,16504528
19064433,183786731
182108867,143950772
366795440,113859309
185457171,47787563
14507498,273120131
66691804,39758899
385189082,361911748
90743283,15924858
370958925,414921431
66649152,13104722
91067832,263458488
176310143,40755864
183786731,126042901
412640233,10078882
52902163,289074893
370958925,416401061
21888696,366795440
15468834,273120131
45486634,24494464
91067832,182108867
107310091,397844655
66499322,16504528
46123952,14402859
225534100,9489622
52025380,344930023
143950772,12712332
23262371,16747981
106831987,39758899
42495940,10078882
236840136,28192145
104301012,183786731
333872734,47785747
242121835,97477051
524605453,47787563
91067832,45767081
280162221,52025380
47766490,182609394
467720163,15924858
389820347,21169798
251720749,385189082
502321722,182609394
176310143,182925539
15468834,10078882
185457171,108558650
386064033,91067832
104301012,273120131
40414427,91067832
183786731,16064715
97477051,182108867
16504528,113859309
370958925,231931886
374704935,16504528
24403452,47787563
531790298,143950772
183786731,231931886
19326633,3245291
46123952,16504528
366795440,263458488
231931886,16535455
327861573,71438267
40414427,386064033
113859309,182108867
345533279,176302452
143933450,182159386
370958925,362584277
115815506,263458488
17972871,14448205
96149423,47787563
148727717,182108867
107310091,176310143
225534100,283147505
29872754,99370989
257438654,362584277
296762498,15924858
97477051,484813312
235900511,46123952
138003731,52902163
21888696,47785747
296762498,97477051
14356908,10078882
22682436,182609394
16535455,273120131
333872734,386064033
338017544,143950772
97477051,239970376
14448205,20999409
46123952,16747981
374704935,28192145
138003731,16535455
513798809,390659661
76233875,71438267
273120131,4266801
239141315,126042901
251720749,28192145
422168320,47787563
24403452,47766490
148727717,17296523
19007777,10078882
104301012,15070224
135146957,17142981
22682436,105601382
16535455,489181359
138003731,7384432
236840136,16535455
361911748,143950772
246453983,138003731
296762498,14639859
1608991,14339287
235900511,182108867
138003731,47785747
273120131,24494464
16535455,148727717
338017544,342373546
16562247,15924858
389820347,296762498
40812396,422168320
22682436,47766490
481649436,347376996
114252159,17296523
325512078,127012541
235900511,263458488
135421323,45767081
22682436,370244456
114252159,370244456
338054017,68503464
144854783,44826769
140519931,7384432
389820347,280162221
206713609,52902163
236840136,355572936
234056092,44826769
242121835,9489622
7384432,24494464
68503464,17972871
23067784,16535455
273120131,327861573
366795440,16535455
239970376,113859309
6003302,126042901
370244456,363827934
416401061,273120131
66691804,52025380
257438654,47785747
148727717,52902163
28192145,14339287
355572936,47787563
144854783,135421323
273120131,143950772
21888696,19326633
204640298,103025615
127012541,231931886
204640298,23039989
229969377,47785747
28192145,182925539
108558650,23039989
524605453,15924858
114252159,120921934
143950772,467890779
114252159,289074893
66970021,64813568
135146957,143950772
223509830,182925539
16504528,29872754
223509830,246453983
183786731,17296523
335493841,246453983
206713609,66499322
113859309,183786731
355572936,36719499
115815506,14356908
52902163,182925539
40812396,239970376
14104001,482583348
17972871,104301012
280162221,3245291
335493841,16747981
19007777,17576144
22682436,273120131
29872754,2363991
481649436,239141315
386064033,236840136
66691804,239970376
135146957,140519931
327861573,234056092
183786731,66649152
110754412,206713609
236840136,127012541
66649152,14148601
280162221,176302452
50894526,20999409
62748963,182609394
327861573,347376996
22682436,484813312
17142981,19064433
177890594,47785747
108558650,338017544
263458488,24403452
246453983,345533279
6003302,44826769
484813312,19789046
21888696,482680425
513798809,31353077
62748963,71438267
39758899,335493841
53044773,10078882
366795440,140519931
28383026,37253056
183786731,64813568
3245291,14507498
19326633,263458488
229969377,177890594
344121475,280162221
138003731,236840136
104301012,182925539
251720749,68503464
513798809,1608991
127012541,183786731
176310143,21888696
17296523,71438267
206713609,138003731
62748963,7384432
133447104,143950772
36719499,17576144
324867634,58113659
344121475,412640233
366795440,370958925
23262371,502321722
144854783,37253056
3245291,366222792
66691804,135421323
68503464,15468834
338017544,36719499
174429449,16504528
53044773,182609394
182925539,199278114
188636729,143950772
68503464,338017544
1608991,344930023
29872754,176302452
246453983,15070224
138003731,135146957
183786731,236840136
273120131,338017544
174777840,16747981
53044773,47766490
225534100,324867634
143933450,13104722
338740188,389820347
15070224,374519027
327861573,115060775
15070224,296762498
42495940,482680425
206713609,344121475
239141315,370958925
106831987,325512078
324867634,140519931
28360947,26281970
283147505,182609394
96149423,15924858
2363991,273120131
397844655,47787563
135146957,66970021
106831987,204640298
6856382,68503464
342373546,24494464
177890594,1608991
448239424,3245291
216771416,273120131
148727717,532225771
91067832,47766490
16562247,14356908
76233875,16504528
53044773,7384432
33035872,16504528
484813312,13104722
16064715,113859309
327861573,29872754
29872754,66691804
389820347,47787563
106831987,14339287
47766490,183786731
182108867,245039566
481649436,28192145
97477051,296762498
144854783,47766490
273120131,26665895
327861573,385189082
138003731,366222792
174429449,115060775
23262371,7384432
370244456,22682436
184923983,15924858
361911748,366222792
17972871,6003302
296762498,273120131
42495940,1608991
133447104,68785753
120921934,16606585
39758899,26281970
135421323,47766490
273120131,15924858
422168320,68503464
14507498,14356908
68503464,137527834
24403452,64813568
91067832,239970376
44826769,40414427
182925539,45767081
183786731,17972871
36719499,26281970
9489622,40414427
29872754,335493841
338017544,1608991
66691804,14339287
135146957,414921431
143950772,47787563
182925539,204640298
206713609,28192145
484813312,96149423
481649436,2363991
16504528,44826769
143933450,19064433
324867634,333872734
115815506,206713609
17972871,15468834
251720749,16747981
256651717,21169798
138003731,144854783
239141315,45486634
327861573,24403452
113859309,239970376
338740188,176302452
412640233,239970376
91067832,113445890
16535455,283147505
135146957,66499322
183786731,273120131
366222792,14448205
135421323,283147505
246453983,14339287
389820347,68503464
6003302,16747981
16535455,31353077
14448205,64813568
66649152,23039989
106831987,355572936
327861573,176302452
66970021,236840136
28364045,14448205
140519931,47787563
325512078,21169798
245564182,47766490
182925539,58113659
28192145,1608991
12712332,47787563
97477051,2363991
389820347,325512078
106831987,182925539
324867634,74146461
327861573,239141315
176302452,104301012
2363991,52025380
16535455,355572936
370958925,182609394
46123952,14104001
106831987,66691804
245564182,66499322
484813312,467890779
370459542,347376996
242121835,66691804
39758899,66691804
16562247,37253056
283147505,10078882
40414427,44826769
16475194,147646942
386064033,273120131
204640298,273120131
345533279,422168320
386064033,68503464
1608991,22682436
75945675,412640233
283147505,366222792
66970021,182159386
273120131,28383026
23262371,17972871
135146957,19789046
236840136,16747981
182925539,91067832
370958925,289074893
263458488,76233875
108558650,333872734
42495940,15924858
104301012,133447104
236840136,20999409
26665895,302121596
19064433,16475194
36719499,16504528
44826769,7384432
66499322,14448205
182925539,206713609
23262371,36719499
182159386,15924858
14507498,14104001
481649436,127012541
338017544,21169798
335493841,482680425
487080666,40414427
66691804,257438654
14448205,135146957
482583348,3245291
16064715,135421323
68503464,325512078
225534100,47787563
273120131,14507498
28360947,489181359
370958925,386064033
236840136,204640298
91067832,104301012
176310143,47785747
182108867,15924858
245564182,13104722
225534100,19789046
256651717,14448205
338017544,68503464
273120131,56973040
42495940,66970021
484813312,206713609
182925539,256651717
16535455,44826769
263458488,370244456
482680425,418160414
126042901,362584277
40414427,236840136
176310143,416401061
245564182,183786731
15070224,21888696
327861573,97477051
114252159,19789046
177890594,14339287
90733824,242121835
374704935,138003731
325512078,273120131
225534100,273120131
183786731,10078882
344121475,206713609
3245291,126042901
327861573,374519027
108558650,234056092
7384432,206713609
106831987,52025380
28360947,12712332
96149423,15070224
66691804,113859309
3551781,14448205
14339287,482583348
75945675,366222792
176310143,52048759
6003302,28192145
502321722,23039989
97477051,225534100
176310143,40812396
106831987,2363991
366795440,15070224
16064715,289074893
467720163,23039989
183786731,9489622
133447104,182925539
16535455,482680425
242121835,133447104
296762498,182108867
28192145,22682436
39758899,370244456
418160414,16535455
10078882,16535455
273120131,335493841
397844655,338017544
374704935,182609394
115060775,23039989
15070224,68503464
99370989,44826769
223509830,482680425
26665895,14104001
56973040,143950772
484813312,284556376
385189082,14448205
148727717,361911748
338017544,280162221
97477051,47766490
17972871,31353077
135421323,26665895
28192145,17296523
20999409,19064433
28192145,182108867
484813312,289074893
1608991,182159386
44826769,386064033
342373546,126042901
52025380,74146461
66649152,44826769
229969377,138003731
416401061,236840136
489181359,482583348
110754412,66499322
327861573,24494464
370958925,531790298
338017544,239970376
44826769,64813568
23039989,15924858
302121596,135421323
223509830,250901299
484813312,386064033
52867924,15818706
68503464,273120131
257438654,14402859
239141315,99370989
502321722,66691804
257438654,206713609
361911748,467720163
106831987,66970021
182925539,66848856
39758899,182609394
91067832,39758899
234056092,347376996
204640298,390659661
1608991,251720749
176310143,250901299
66649152,56973040
106831987,246453983
370958925,4266801
182108867,110754412
338017544,239141315
21169798,389820347
246453983,148727717
390659661,47787563
44826769,66691804
225534100,103025615
19326633,95150832
147646942,16747981
2363991,177890594
182925539,64813568
273120131,366222792
273120131,45767081
251720749,15070224
52025380,115060775
75945675,6856382
114252159,206713609
280188900,68503464
182925539,296762498
182108867,416401061
333872734,390659661
120921934,15924858
370958925,390659661
96149423,366795440
91067832,524605453
29872754,206713609
66499322,14047458
182108867,22682436
16562247,56973040
114252159,20999409
183786731,135421323
19064433,199278114
28192145,234056092
361911748,482583348
182159386,239141315
296762498,21888696
325512078,422168320
263458488,66499322
62748963,17972871
143950772,16064715
204640298,58113659
183786731,45486634
199278114,47766490
37253056,28383026
68503464,386064033
296762498,246453983
370459542,246453983
140519931,143950772
66691804,182925539
50894526,52025380
366222792,66499322
182925539,289074893
338017544,344121475
327861573,239970376
40812396,47785747
338017544,115815506
127012541,29872754
338054017,47787563
17972871,147646942
6856382,26281970
56973040,53044773
412640233,4266801
23262371,66691804
15070224,44826769
176302452,14448205
386064033,66499322
239141315,120921934
103025615,239970376
6003302,234056092
296762498,14356908
182925539,24494464
15070224,66691804
28383026,46123952
96149423,182108867
2363991,47785747
327861573,256651717
236840136,370958925
280162221,47785747
103025615,19064433
37253056,14639859
42495940,355572936
2363991,47766490
66691804,143950772
16562247,66649152
484813312,389820347
15070224,182925539
263458488,103025615
29872754,467890779
370459542,235900511
19007777,31353077
28364045,7384432
143950772,95150832
251720749,14339287
91067832,1608991
148727717,106831987
104301012,19789046
68503464,182609394
182609394,20999409
28192145,66649152
386064033,361911748
66499322,147646942
345533279,412640233
19064433,273120131
16535455,138986189
22682436,23262371
22682436,467720163
484813312,17972871
10078882,23039989
14448205,482583348
484813312,66499322
1608991,52902163
342373546,322808060
234056092,13104722
52025380,374704935
66691804,3245291
1608991,182609394
19326633,21888696
296762498,103025615
14339287,14448205
28192145,66691804
263458488,19064433
242121835,143950772
120921934,231931886
52902163,66649152
342373546,14356908
97477051,133447104
185457171,9489622
335493841,23039989
335493841,524605453
16606585,206713609
251720749,52902163
138986189,16535455
2363991,16504528
148727717,347376996
15070224,322808060
363827934,204640298
52902163,28192145
52902163,66691804
358691917,143950772
14507498,10078882
14104001,362584277
513798809,50894526
256651717,143950772
182159386,28192145
345533279,113859309
108558650,370958925
176302452,29872754
1608991,7384432
108558650,47766490
42495940,176310143
10078882,3245291
148727717,14339287
140519931,182609394
344121475,280188900
28383026,182925539
484813312,338740188
342373546,66649152
16562247,138003731
366795440,324867634
256651717,182108867
138003731,96149423
206713609,182108867
29872754,66970021
107310091,344121475
234056092,52902163
366795440,110754412
263458488,75945675
342373546,20999409
19007777,16747981
97477051,96149423
17296523,9489622
29872754,246453983
21888696,20999409
24403452,138003731
15070224,412640233
52025380,50894526
16064715,16504528
366795440,14448205
66499322,28192145
176310143,10078882
28383026,16747981
138003731,231931886
502321722,36719499
386064033,46123952
344121475,345533279
120921934,14448205
107310091,246453983
487080666,16504528
231931886,120921934
97477051,56973040
14448205,113859309
397844655,250901299
135421323,14448205
76233875,138003731
52025380,47787563
29872754,58113659
345533279,176310143
66970021,386064033
143933450,52902163
273120131,370958925
66691804,14356908
345533279,47785747
361911748,15070224
251720749,17972871
47766490,17972871
29872754,143950772
66649152,10078882
91067832,15070224
46123952,14148601
246453983,223509830
412640233,21888696
28192145,20999409
229969377,56973040
52902163,104301012
234056092,14339287
143933450,47787563
204640298,358691917
412640233,397844655
108558650,482583348
99370989,39758899
182108867,15070224
19007777,104301012
182108867,133447104
33035872,47785747
28364045,135146957
15818706,52867924
246453983,344121475
52902163,133447104
532225771,370958925
120921934,9489622
176302452,23039989
206713609,23039989
484813312,358691917
28364045,14639859
91067832,133447104
113859309,143950772
390659661,138003731
126042901,14104001
143950772,482583348
148727717,385189082
283147505,28192145
235900511,135421323
24403452,3245291
487080666,36719499
104301012,10078882
245564182,66691804
104301012,52025380
14356908,182609394
325512078,250901299
52902163,239970376
106831987,110754412
324867634,47785747
120921934,10078882
484813312,176310143
15070224,140519931
216771416,15070224
16606585,143950772
370958925,40755864
45486634,47766490
14052989,14148601
344930023,33035872
14639859,14448205
338017544,56973040
113859309,3245291
14448205,147646942
185457171,10078882
386064033,14052989
246453983,342373546
362584277,3245291
24403452,143950772
15070224,327861573
108558650,110754412
370459542,338017544
347376996,104301012
231931886,47785747
1608991,4266801
502321722,47785747
236840136,22682436
108558650,2363991
7384432,257438654
182108867,47785747
183786731,127012541
223509830,96149423
28364045,16747981
239141315,16606585
16535455,113859309
338017544,47766490
206713609,66691804
19326633,89636627
17972871,327861573
75945675,106831987
28192145,16747981
140519931,104301012
19064433,182108867
28192145,45767081
245564182,126042901
386064033,467720163
182925539,385189082
280162221,52048759
412640233,126042901
91067832,229969377
273120131,14356908
15070224,338017544
21169798,325512078
322808060,199278114
66970021,327861573
148727717,17972871
50894526,15924858
148727717,14356908
106831987,75945675
135421323,16504528
246453983,2363991
263458488,47785747
74146461,2363991
148727717,138003731
324867634,366795440
22682436,133447104
115060775,19064433
17972871,366222792
327861573,324867634
487080666,15924858
370958925,42495940
66499322,273120131
370958925,22682436
366222792,14507498
338017544,15924858
280188900,52048759
344895078,36719499
28192145,47766490
15070224,28192145
256651717,273120131
28192145,174429449
24403452,234056092
231931886,182925539
104301012,135421323
327861573,182108867
386064033,113859309
342373546,16504528
14242687,289074893
15070224,143933450
225534100,95150832
36719499,147646942
28192145,29872754
62748963,47787563
263458488,135421323
47787563,47785747
21888696,16504528
366795440,344895078
513798809,44826769
28360947,4266801
6856382,206713609
103025615,15070224
28192145,182159386
14356908,273120131
56973040,104301012
